,Initial_Fitness
2491,-5.547087985956088e-07
2492,-1.0880092086513664e-06
2493,-3.1815702124710512e-06
2494,-2.4591104498942758e-06
2495,1.3891217354531098e-06
2496,-1.0880092086513664e-06
2497,-2.5826153726500943e-06
2498,-3.6421533937735616e-06
2499,4.4520712114441286e-07
2500,-1.7920144002504813e-06
2501,-1.7051715735211395e-06
2502,-6.898172469943346e-07
2503,6.045981293794266e-06
2504,-3.428968273013727e-06
2505,-2.8387419637469995e-06
2506,2.843941430869382e-06
2507,-2.5706542611747812e-06
2508,4.337800568792499e-07
2509,-4.486802938757009e-06
2510,-1.6602773703365794e-06
2511,-2.2169659561328117e-06
2512,-3.2310780584000254e-06
2513,3.834205332601819e-07
2514,-1.8792477735493205e-06
2515,-8.047324767596644e-07
2516,-2.0886356369792835e-06
2517,-3.4387625664498016e-06
2518,-3.195766394998244e-06
2519,-1.1349267292345123e-06
2520,-9.508068583029563e-07
2521,-2.265061279944177e-08
2522,-2.354629437601818e-06
2523,-1.8536951113080636e-06
2524,-1.789920498300797e-06
2525,2.831768565740773e-06
2526,-1.540287366706239e-06
2527,-5.599008470640981e-06
2528,-1.0880092086513664e-06
2529,-1.0880092086513664e-06
2530,-3.078366716713733e-06
2531,-1.0880092086513664e-06
2532,-2.6216948893952743e-07
2533,1.6865946498720048e-06
2534,-1.0963848164501031e-06
2535,-3.2310780584000254e-06
2536,-2.3458279909580342e-06
2537,-1.2104483685253394e-06
2538,-1.1041570176997553e-07
2539,5.400781818164054e-06
2540,-3.3963175195088742e-06
2541,-3.5577950155634013e-06
2542,-7.015289810023465e-07
2543,-2.863868787143209e-06
2544,-5.700766208312943e-07
2545,-1.5603394162374377e-06
2546,-1.0880092086513664e-06
2547,-2.462270114725804e-06
2548,-2.749379396222927e-06
2549,-1.0880092086513664e-06
2550,-6.297938888375084e-06
2551,-3.82559804839277e-06
2552,5.084428493922452e-06
2553,2.3912021416939124e-06
2554,-1.0880092086513664e-06
2555,-4.518958494077882e-07
2556,5.5077119867001454e-06
2557,-5.160963012601014e-07
2558,2.3535119065995987e-06
2559,-2.06418402989542e-06
2560,-3.229409995295388e-06
2561,-3.739536314802423e-06
2562,2.2833061988135472e-07
2563,-3.607373446043475e-06
2564,-5.194464218583798e-06
2565,4.6410223670624615e-06
2566,4.127844591089e-06
2567,9.447933463519274e-07
2568,7.776944337563094e-06
2569,-9.306489319451094e-07
2570,5.468033726482792e-06
2571,-1.8204773498559667e-06
2572,9.458401866941403e-06
2573,8.932268907488175e-07
2574,6.138532930136343e-07
2575,4.622532503809252e-06
2576,9.584778910400784e-08
2577,3.519414194638206e-07
2578,1.5444175141961641e-07
2579,-2.701113774553543e-06
2580,3.487082296825457e-06
