730,459,588,514,297,214,64,93
283,185,195,73,14,10,2,49
48,332,149,19,21,17,0,38
665,842,652,453,343,308,3,187
464,362,232,228,132,63,24,93
1255,1194,981,651,556,429,6,251
346,567,368,220,291,278,0,129
304,223,134,115,48,33,2,9
141,246,112,34,63,34,0,37
58,175,137,101,181,161,0,93
349,408,269,236,147,117,24,32
23,69,6,3,1,5,0,0
517,397,121,91,109,126,4,42
577,874,473,141,123,90,5,91
171,446,181,33,40,23,2,49
507,416,516,159,30,35,6,797
1,0,0,0,0,0,0,0
514,332,322,217,85,46,16,49
601,649,496,433,253,226,40,78
277,332,191,89,32,13,2,7
868,968,887,609,469,388,110,400
63,34,25,8,4,0,1,8
232,102,47,9,0,1,0,42
559,489,301,350,258,176,0,55
1258,1071,901,1143,736,716,35,204
580,740,511,736,646,530,0,145
526,466,322,212,116,96,32,38
669,663,1068,1499,855,853,287,615
199,734,383,61,94,81,0,174
596,765,624,649,360,347,89,235
209,195,248,199,91,81,14,51
720,444,217,124,45,22,2,7
1103,622,423,451,146,183,26,107
36,23,40,12,8,3,0,6
225,103,92,60,18,3,6,15
584,807,763,358,105,82,11,407
0,1,0,0,0,0,0,0
78,64,69,44,39,24,0,1
716,798,656,738,466,426,9,160
390,315,301,247,96,64,23,28
471,621,350,619,403,367,0,64
396,701,330,341,274,247,0,79
270,590,490,451,370,452,0,276
734,844,490,324,272,237,1,91
627,765,930,1248,1223,1118,219,611
602,653,305,193,161,123,0,30
5,45,17,9,11,18,0,11
203,146,89,115,123,98,0,14
0,1,0,1,0,0,0,0
735,638,478,453,303,230,15,66
733,844,719,551,327,235,12,163
31,43,46,49,37,40,1,42
804,590,848,752,299,244,47,607
56,154,71,46,120,114,0,38
775,885,788,831,626,619,91,269
932,1027,996,1524,1113,993,105,397
100,55,25,16,10,13,0,0
343,199,158,59,19,4,6,18
239,284,145,119,204,112,0,33
