,Initial_Fitness
430,3.230997964502274e-06
431,-9.811355202125804e-07
432,-1.944773102504479e-06
433,-1.1085380665095645e-06
434,-7.379748598523546e-08
435,7.010877651217103e-07
436,2.2500024263923115e-06
437,3.339645570121153e-06
438,5.277185490351467e-07
439,-1.4842948146888929e-07
440,1.1548463993381754e-06
441,-1.4842948146888929e-07
442,-1.964926837113507e-06
443,6.880988545056643e-06
444,-1.4686429367030078e-07
445,6.929161980555166e-07
446,5.1222552583629045e-08
447,-1.4842948146888929e-07
448,-1.4842948146888929e-07
449,7.911614733389476e-07
450,1.008869955639551e-06
451,-7.874736653960391e-07
452,-2.8035938822309324e-07
453,1.635134728715773e-06
454,-1.6368921611085672e-06
455,-2.6709306310611155e-06
456,-9.288093483505733e-07
457,-1.279862989815981e-06
458,3.5393616290215057e-06
459,-5.382783979345599e-07
460,-2.828422977658934e-06
461,-1.4842948146888929e-07
462,-2.255367530292964e-06
463,2.9455326288731205e-06
464,-1.4842948146888929e-07
465,1.3799621223562357e-06
466,-1.474685983564425e-06
467,1.4311235371445808e-06
468,3.6311521435408443e-07
469,-3.500840891013841e-06
470,2.2880641801352113e-07
471,-1.4842948146888929e-07
472,-4.884957004556991e-07
473,3.190589935335268e-06
474,-1.0306970211720996e-06
475,-1.0959948043838931e-07
476,3.072821774883234e-06
477,-5.991912169964861e-07
478,-1.4616396188968802e-06
479,-2.884493916078866e-06
480,-1.875752741224194e-06
481,-1.7312409253752057e-06
482,-2.5039831328239317e-06
483,1.8836366281627474e-07
484,-1.4842948146888929e-07
485,2.036100926426591e-06
486,-1.1816853575221435e-06
487,-3.7883689129290566e-07
488,-1.5225030625197707e-06
489,-1.0156155859205666e-06
490,-5.281823282643362e-06
491,-2.374497949574802e-06
492,-5.724622110083299e-07
493,5.241241276432706e-06
494,-7.03625982342918e-07
495,-4.21585328035193e-10
496,3.916580944068883e-07
497,2.455028439649179e-06
498,3.9908254751208845e-06
499,-3.088693513165397e-07
500,1.3532495748477591e-06
501,-1.0752337891422812e-06
502,-1.4842948146888929e-07
503,-1.4842948146888929e-07
504,-1.4842948146888929e-07
505,-1.1487470876466651e-07
506,-1.8159534947260139e-06
507,-2.0677159313338377e-06
508,-1.4842948146888929e-07
509,-3.9539579473199565e-07
510,-6.585223897801444e-07
511,8.22635418161907e-07
512,-1.4842948146888929e-07
513,-1.0038857227855505e-06
514,-9.369644569370889e-07
515,-9.010655206767425e-07
516,1.0989783898870259e-06
517,-3.6852962804570757e-06
518,-1.4842948146888929e-07
519,-1.3082103031388757e-07
520,-1.4842948146888929e-07
521,-1.384614084418067e-06
522,-1.4842948146888929e-07
523,-3.070883942112492e-07
524,-1.6278191726435686e-06
525,-2.0430677532269466e-06
526,-4.957200888258123e-07
527,-1.4842948146888929e-07
528,5.857862138670712e-07
529,1.1201652137322867e-06
530,1.1006076025334484e-06
531,-1.6240597566768443e-06
532,1.1130066592808879e-06
533,-1.4842948146888929e-07
534,-1.373297492345897e-06
535,-2.4467950036984936e-06
536,8.555557232839428e-07
537,1.6460197821745394e-06
538,-1.972615681056382e-06
539,4.3952694855730096e-06
540,-1.604686806896231e-06
541,-4.1957951726612515e-07
542,-4.0055219555876365e-07
543,1.3551146334223224e-06
544,-2.297523599605904e-06
545,-3.2490619959263396e-06
546,1.402214952397088e-06
547,-1.172846405914405e-06
548,-3.350647524685772e-08
549,-1.4842948146888929e-07
550,-2.3665421518153097e-06
551,-2.8934316185646756e-06
552,-1.3700177781960068e-08
553,8.780572395908521e-07
554,-6.219924105767484e-06
555,3.6338310298585357e-06
556,-5.984086230971918e-07
557,-6.725524682448879e-07
558,-4.2056142199244274e-07
559,-2.429504690870024e-06
560,-3.968646062174727e-06
561,-1.4842948146888929e-07
562,-1.4842948146888929e-07
563,-1.4842948146888929e-07
564,-9.432874239083981e-07
565,-1.4842948146888929e-07
566,-3.627589019062552e-07
567,-6.682426861652488e-07
568,-5.071953579673621e-06
569,-3.523452189465865e-06
570,-2.951883255641849e-06
571,-1.4842948146888929e-07
572,-2.085944326617582e-07
573,1.9260910619779065e-06
574,-3.337338288558608e-06
575,3.983833011740038e-07
576,1.5793926570923006e-07
577,-2.4149647023323607e-07
578,-4.169695081087289e-06
579,-6.824292531301384e-06
580,-7.724141158368233e-07
581,-6.650318272405583e-07
582,-1.4842948146888929e-07
583,-4.7508182202258543e-07
584,-4.461382823738801e-06
585,-1.931375682551044e-06
586,-1.4842948146888929e-07
587,-8.371722614056268e-07
588,-2.253537197748637e-06
589,-1.5804921790504166e-07
590,-1.4842948146888929e-07
591,-1.7971985540479088e-06
592,-1.1144624118268272e-06
593,-1.5804921790504166e-07
594,-3.025277423849607e-06
595,-1.3796387268677645e-06
596,-1.4842948146888929e-07
597,-2.898225932838513e-06
598,5.93440331779708e-07
599,1.2814535113979462e-06
600,1.907772784328736e-07
601,-2.450748429234958e-07
602,9.042706054963334e-07
603,-1.1543236930226806e-06
604,-1.4842948146888929e-07
605,-1.0069795632816117e-06
606,-7.727710779742343e-08
607,-1.6766895434119407e-07
608,-6.581255771969783e-07
609,-6.416471570854021e-07
610,9.673630033175948e-07
611,-1.7143327757211054e-06
612,-1.7011548691714867e-07
613,-8.205496359158167e-08
614,-5.547550089752567e-07
615,2.876153799181666e-06
616,-2.7856342498346863e-06
617,-1.4842948146888929e-07
618,-1.4842948146888929e-07
619,-2.022312467995089e-06
620,-4.024965686860719e-06
621,6.555379845367354e-07
622,4.4759736498939264e-07
623,-1.4842948146888929e-07
624,-1.2631012833634626e-07
625,-1.950348201606731e-06
626,-3.55984319700104e-07
627,-9.702815746422917e-07
628,5.966529997752789e-07
629,-8.430125052536158e-07
630,3.406299882152998e-06
631,-4.0086390112080095e-06
632,-1.3705163629637303e-06
633,6.653362264614794e-06
634,1.0832331882357078e-06
635,5.8624959659283895e-06
636,-1.960454405263317e-07
637,-3.0014465656722477e-06
638,-9.730462455447792e-07
639,-1.2333112278832496e-06
640,4.5310482110204986e-07
641,-8.288324914008874e-07
642,3.927045616136638e-06
643,2.2254747589004599e-07
644,-5.456344541421024e-07
645,-6.383521966914383e-07
646,9.07345875644719e-08
647,3.0216109846558547e-06
648,1.967398703472839e-06
649,1.4486661543808678e-06
650,-5.796500642773268e-07
651,-1.4119428319581724e-06
652,1.2464011938847293e-06
653,1.6406951784092265e-06
654,2.961712987279602e-06
655,-9.640756260996129e-07
656,2.619394119331221e-06
657,1.738971561581136e-06
658,-2.3114202011623376e-06
659,9.444957823159944e-07
660,-4.6461546683930425e-07
661,-1.4842948146888929e-07
662,-1.4842948146888929e-07
663,-1.1795389985192858e-07
664,-2.044530572005704e-06
665,-2.520474393273427e-06
666,-1.93308899666674e-06
667,-8.518002723514388e-07
668,-1.4842948146888929e-07
669,-7.037777268017856e-07
670,-1.2265713717073352e-06
671,-1.699302524979488e-06
672,-1.1014803748042368e-07
673,-4.1706534170057624e-07
674,7.956541077659317e-07
675,2.4057467328441977e-06
676,-8.236230969933242e-07
677,5.768080553412723e-08
678,-7.478976055673613e-07
679,-1.4842948146888929e-07
680,-1.4842948146888929e-07
681,-3.768994028122209e-06
682,-1.4842948146888929e-07
683,-4.3926970592647265e-06
684,-3.741001514182319e-06
685,-5.566493663674181e-07
686,1.051646171152826e-08
687,-1.562545386992088e-06
688,5.897120237014612e-07
689,-6.330111344464467e-07
690,3.3772395529466363e-06
691,-1.4913966314623824e-06
692,-1.9922062092145773e-06
693,-1.4842948146888929e-07
694,1.6412272769715814e-06
695,-2.2188341264504307e-06
696,-2.753944535705026e-06
697,-1.4842948146888929e-07
698,-7.852958957075818e-07
699,4.044246649198964e-07
700,4.355310959772843e-07
701,-9.000324314405095e-07
702,-3.916345696943915e-07
703,8.743929563604405e-07
704,7.223075059263292e-07
705,-2.2958013660911652e-07
706,-4.187621973365931e-07
707,-5.47047897481824e-07
708,-7.720301435915752e-07
709,5.3120528117549934e-08
710,-1.7559402879920127e-06
711,-8.072381265025361e-08
712,-5.684852166640241e-07
713,-8.912611228223655e-07
714,-1.813658706608927e-06
715,2.7301039824836943e-07
716,7.042675161579235e-07
717,-1.244243847710172e-06
718,-1.536249728688216e-06
719,-7.056720841939465e-07
720,-1.4842948146888929e-07
721,-2.728016391166723e-06
722,2.516093113701786e-08
723,3.8157920365526154e-08
724,1.4887432048834232e-06
725,-8.708075174373628e-07
726,-1.4842948146888929e-07
727,8.217084171036793e-06
728,-2.4167399294278956e-06
729,-2.345121291112789e-06
730,-2.679595952517668e-06
731,4.6007871413522385e-07
732,4.606488607034636e-06
733,-1.6047748293043778e-07
734,-1.019230493711942e-06
735,-1.0226936570444516e-06
736,-2.322204694672153e-06
737,3.692732937314853e-08
738,-1.626155233966909e-06
739,1.5215647591273878e-06
740,7.994766035880579e-06
741,-2.2290188784082964e-06
742,-1.73714881221279e-06
743,-6.465420313081908e-07
744,-1.0096930496741827e-06
745,-1.14424902600705e-07
746,-7.384442629988756e-07
747,1.0155513151966855e-05
748,-1.4842948146888929e-07
749,4.217939733621816e-06
750,9.653023177058321e-06
751,5.925278791138641e-07
752,-1.00674914456611e-06
753,-3.3024541739839366e-06
754,-7.415563710454938e-07
755,9.706250467522018e-07
756,4.409068842525136e-07
757,-5.125624045611992e-07
758,-9.81982138959709e-07
759,-1.6842740833087497e-06
760,-1.1450825016191362e-06
761,-1.3280110474357794e-06
762,-4.674971789432387e-06
763,6.680906781461601e-06
764,2.0278306084823242e-06
765,3.7742870511512313e-07
766,-1.594750741204425e-06
767,-8.472564534145393e-07
768,2.729610228093327e-07
769,-2.210679017863916e-06
770,-1.1302734473968596e-06
771,-2.469731676760567e-06
772,-2.03636081401039e-06
773,-5.982916046685608e-07
774,-2.1227155623008931e-07
775,7.4278177861792154e-06
776,-5.687664277955528e-06
777,-2.9221408924851454e-06
778,2.8545883043484396e-07
779,-3.505920729451969e-07
780,8.360822135543773e-07
781,-2.182968107149442e-06
782,2.6988183172207177e-07
783,8.219731580358821e-08
784,1.074094365851995e-06
785,-3.0204358460047293e-07
786,-9.604478779703172e-07
787,1.5006412709569845e-06
788,-4.798570971536251e-06
789,-1.9139830007027442e-06
790,-1.24426211526073e-06
791,5.511692819799921e-06
792,-2.1188758398484173e-07
793,-3.754547060452862e-06
794,3.9198742213473215e-06
795,2.198160786724505e-06
796,1.3167652436471544e-07
797,-2.5128020078102303e-06
798,-2.5252615782270582e-08
799,5.499348439748802e-07
800,-2.6269753370923255e-06
801,-8.867961040974566e-08
802,2.587645504769254e-07
803,-3.626766095078624e-07
804,-2.035993300244821e-06
805,-2.7722039129218934e-06
806,-5.227471565190647e-07
807,-1.4842948146888929e-07
808,-2.079100166395602e-06
809,4.6683683786169724e-07
810,-3.343578963131524e-06
811,-4.135909889667565e-06
812,8.640187989430714e-06
813,-1.440068822806371e-06
814,-6.004035404383061e-07
815,-2.8446838193929283e-06
816,-8.869818579460533e-06
817,1.9313970953955424e-07
818,-2.1185647609636437e-07
819,-6.693763353504336e-07
820,-4.635330021640352e-07
821,-1.4842948146888929e-07
822,-2.240666449144916e-06
823,-1.6092306258331298e-06
824,3.5055764376017825e-06
825,-5.1988204092664875e-06
826,7.080963841851213e-07
827,-1.5648273347712573e-06
828,-2.095459759007668e-06
829,3.5023473111265333e-06
830,-9.60330859541687e-07
831,6.906049514587503e-07
832,-2.3837337137657076e-06
833,-1.5277782908460479e-06
834,-3.5424319448050697e-06
835,-2.6213819704395144e-06
836,-2.797698709775913e-06
837,5.268718043326621e-08
838,8.770899842733342e-07
839,2.7992763910199587e-06
840,-5.50111341122223e-06
841,2.8246554988773544e-07
842,-5.14610315483107e-07
843,-1.4842948146888929e-07
844,1.3182849769455745e-06
845,-9.201203321308228e-07
846,1.3347945049456292e-06
847,-4.302746080493822e-08
848,5.4332044665423525e-06
849,-1.6208288211307165e-06
850,-1.4842948146888929e-07
851,-1.3118160396204981e-06
852,-1.1872421890738374e-06
853,-1.2174672753538594e-06
854,4.011344914424602e-06
855,-1.6016734497276845e-06
856,-7.224009996424622e-07
857,-1.4842948146888929e-07
858,-2.7061969088101546e-06
859,2.0409976097202577e-06
860,-1.4842948146888929e-07
861,-1.4842948146888929e-07
862,-5.069873054589471e-07
863,-1.4842948146888929e-07
864,-1.4842948146888929e-07
865,-1.4842948146888929e-07
866,-3.2110201419631273e-07
867,-7.430356483039298e-07
868,-5.4894418990021885e-08
869,-4.08793214685431e-07
870,-2.3734337524500913e-06
871,-2.35820599995233e-06
872,-2.678303145748337e-06
873,-2.9244722157033497e-06
874,2.100443991861669e-06
875,-2.0276553393109606e-06
876,3.974895612051341e-06
877,-5.712151615362747e-07
878,-2.5918191252934903e-08
879,-6.186062049162007e-06
880,-1.483738895407986e-06
881,-1.4842948146888929e-07
882,-1.6128583739624248e-06
883,-3.852026200316678e-06
884,-5.280095445074221e-07
885,-2.241154599480877e-06
886,-5.348013139102444e-06
887,-1.4842948146888929e-07
888,1.34620984789587e-06
889,6.65592943376114e-06
890,-2.260675978375713e-07
891,-3.148587766444534e-06
892,-1.4842948146888929e-07
893,-3.7545817864830987e-06
894,-6.02069288185845e-07
895,6.539563382584669e-07
896,-3.134956309633838e-06
897,2.6736765615652307e-07
898,2.4583709664112997e-06
899,-7.604465977027884e-07
900,-1.4842948146888929e-07
901,-1.2441139889436224e-06
902,-6.855530756151555e-07
903,1.1640181386812457e-06
904,1.582395285790919e-06
905,5.051658482183191e-07
906,-1.4842948146888929e-07
907,-2.617072188359877e-06
908,-1.4842948146888929e-07
909,-1.4026888002167095e-06
910,-1.4842948146888929e-07
911,-1.4842948146888929e-07
912,1.84790077042543e-06
913,1.1273530670012846e-06
914,-2.1971171390690478e-07
915,-7.944822844594507e-07
916,1.0048780090893301e-07
917,-6.109887231210976e-07
918,3.119208826063824e-07
919,-1.3389454763335806e-06
920,-8.794618076268758e-07
921,-2.1625474187237963e-06
922,5.113589564230769e-07
923,-1.2736040476925068e-06
924,4.242935348872839e-06
925,-6.998976742646716e-07
926,-7.148931989760527e-07
927,-3.2807982816836156e-08
928,-1.0355811669249621e-07
929,-3.012746699264739e-06
930,1.3258897194191762e-06
931,-4.2383811483584815e-07
932,8.205034057707243e-07
933,-5.006149630486019e-07
934,1.5743883035215133e-06
935,-3.7567359873637117e-07
936,2.147213332171982e-06
937,-1.5525163004319672e-07
938,3.004633382941279e-06
939,-9.653226755716681e-07
940,-3.4989081894496835e-06
941,7.550502599583046e-08
942,2.012185966779959e-06
943,-2.7935571306348202e-06
944,-1.4906487635933245e-06
945,1.4216043606573795e-06
946,6.813161936870504e-07
947,-1.949382755360093e-06
948,-1.4842948146888929e-07
949,-1.4842948146888929e-07
950,-1.4842948146888929e-07
951,3.3776893591105995e-06
952,-4.3991610422249775e-07
953,2.6316944252005886e-06
954,1.1536487253051564e-06
955,-4.859175000423157e-07
956,-6.867342911684961e-07
957,5.386676273417466e-07
958,-1.2613055508940188e-06
959,-1.9784577339752514e-06
960,-4.286159706300066e-07
961,-2.1168970781898686e-06
962,-2.1702709886969082e-06
963,1.8138175173006118e-06
964,-4.785413672133338e-07
965,1.2685388145678318e-06
966,4.6259288970077255e-07
967,-1.5062733286742519e-06
968,-2.2304670477782544e-06
969,-1.4842948146888929e-07
970,4.608350047467441e-06
971,-7.457674022470606e-07
972,2.8739194177706523e-06
973,-5.585986523666095e-08
974,-5.028295706352889e-08
975,8.182726425014726e-07
976,-8.404507633199113e-07
977,1.8979468035791496e-06
978,-3.259197372445169e-06
979,-5.554681508140767e-07
980,-1.6707249188964473e-06
981,-1.758982943978157e-06
982,-1.8648530383566293e-06
