Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8,Estimated_Read_Number_t9
0.015584847348475667,-194.1358717538335,,604,930,1511,2955,4128,6135,9792,6938,7072,14421
-0.001604428897117911,-74.28262148079499,,1132,1154,1324,1769,1247,1301,1187,870,650,522
0.0004061726439217629,-58.878998765532884,,1461,1563,1803,2403,1914,2065,2431,1271,1315,1054
-0.0011036211081932971,-56.739780298188144,,1864,1924,1714,1937,1660,1597,1985,1145,1006,820
0.004166637019758128,-87.65835532769462,,835,978,1130,1545,1528,1462,1753,1159,916,716
-0.009047252575094537,-76.76101124981966,,53,45,150,181,104,85,62,64,66,46
0.008927080801659276,-59.71442920230176,,1256,1649,2045,2891,2579,3159,4541,3416,4173,5146
-0.000662827577113001,-54.5100476202225,,1739,1814,1598,1934,1650,1707,1953,1171,1037,868
-0.025613075740500243,-37.71947392794251,,340,194,90,39,17,11,4,3,1,1
-0.008265557912135759,-55.066550680454704,,440,382,295,261,292,184,202,77,44,26
0.004897283402360128,-107.24151869276429,,672,801,1113,1287,1334,1192,1666,1020,698,650
0.0016109624652840403,-59.77337499929631,,2142,2359,2591,3334,2863,3213,3647,2369,2390,2055
0.001927828953436001,-59.89483932828351,,1998,2218,2683,3506,2906,3379,4115,2464,2404,2179
0.0011967779021509707,-69.00480286351723,,834,909,832,1088,966,827,1084,642,491,353
-0.0021214265159456135,-54.53177997343262,,1895,1908,1632,1824,1476,1468,1720,954,836,565
-0.010021381983152382,-287.9372187179555,,1055,879,948,1081,803,949,1021,584,693,478
0.0029505189529081743,-88.71512092790913,,1245,1416,2311,3303,2589,3017,3651,2291,2273,2171
-0.0025934793210200275,-67.54298757505926,,1317,1311,981,1189,1033,860,992,583,453,270
0.0027016542555374826,-80.2602839112431,,998,1128,1322,1706,1540,1487,2103,1140,859,729
-0.014189556343761046,-65.19844523723107,,1049,790,450,462,252,268,253,123,126,68
0.0023232757632995257,-55.83595931436621,,344,385,526,721,680,679,872,520,370,329
-0.0009502109707950502,-65.6920581567814,,1603,1660,1453,2111,1387,1646,2122,1115,1087,861
0.004632707974475882,-77.79103397350097,,529,626,747,1104,962,950,1471,773,609,564
-0.002401304856533085,-46.27272776922126,,542,542,597,610,456,474,459,255,231,157
0.002436702395206852,-59.55524649293844,,3503,3936,3983,5292,4405,4623,6098,3821,3781,3432
0.005290528805237104,-113.79745866678768,,1241,1493,1624,2257,2143,2035,2997,1789,1481,1312
0.001926865752730208,-132.42146850978045,,179,198,565,1037,600,790,1285,713,406,557
-0.011410370711808868,-41.233193075886824,,945,761,541,525,320,247,238,103,82,29
-0.018305607809633972,-62.708660818965186,,1484,1013,508,430,253,226,218,94,82,30
-0.0069718582766672135,-61.92174520474079,,1206,1081,730,867,487,571,693,364,318,228
-0.004285049738469001,-320.7429455941277,,1451,1387,1258,2064,1249,2042,2183,1594,2229,1764
0.004232595312487869,-620.2805933491729,,2545,2986,3960,7499,5967,9996,11292,11058,13429,14562
0.0022326347040748113,-50.70262947102066,,977,1092,1255,1601,1331,1422,1887,1164,1082,1025
-0.014442176421017975,-116.11458884830688,,1460,1094,598,558,388,420,439,216,252,120
-0.002291132313437901,-206.23903472982022,,34,34,270,544,404,624,900,539,449,798
0.0006103206167373254,-87.76995518597077,,887,954,1513,2252,1624,1633,2107,1148,1160,880
-0.004913232628723442,-47.07338850763179,,1212,1141,939,996,733,742,817,414,344,238
0.005583308611678775,-78.81891571461578,,631,764,1336,1933,1797,2458,3025,1950,1831,2167
-1.9675729389891615e-05,-75.9683258157098,,1441,1526,1640,2401,1460,1829,2470,1419,1305,1054
-0.005996141753546235,-89.92016245391444,,1861,1708,1076,1160,848,996,784,600,532,302
-0.010368915058784511,-349.7730402533219,,266,219,500,706,564,791,894,468,547,484
-0.003513228042717321,-52.29355615300871,,846,824,938,1078,748,685,624,362,270,196
-0.009562952403937945,-61.598488393339935,,1791,1509,910,974,703,541,484,262,192,96
-0.004495355565272943,-56.436389736152854,,1534,1459,1098,1275,963,988,963,537,368,304
-0.001389079691263161,-51.24903725660175,,856,877,779,964,651,747,917,518,517,317
-0.004645439368102275,-51.45662222505628,,1320,1251,1129,1150,898,824,901,398,381,239
0.00024371043424085102,-62.8220196073797,,2196,2341,1947,2302,1829,1807,2234,1355,1419,1160
-0.00040046418534002903,-75.13160632756443,,900,944,748,990,934,766,1035,585,412,271
0.00131125234408082,-61.246560461127444,,1848,2021,1935,2756,2074,2526,3173,1874,1840,1426
-0.01153335040203414,-334.4504235844313,,793,637,849,864,553,707,758,475,666,493
-0.0010343763624556272,-58.03375987088985,,1128,1166,1351,1615,1193,1246,1584,826,856,584
-0.0005472632055749209,-82.18178841117751,,1902,1989,1788,2014,2098,2165,2321,1380,1124,1017
0.0015553332180707985,-76.2837855404257,,2345,2580,2230,3133,2604,2514,3207,1983,2009,1535
0.0022794232000902135,-62.900336222288374,,2849,3189,2920,3657,3002,3415,4354,2764,2846,2460
-0.008377353566859494,-65.4252398516693,,1841,1595,936,921,661,581,682,348,313,182
-0.0047674149386256965,-54.73700556371656,,1325,1252,923,1167,852,704,805,429,324,203
-0.0003193371450667462,-55.812574117366275,,458,481,437,516,511,451,575,312,208,146
0.002482268416410701,-115.5577734958473,,1184,1332,1860,2746,1658,2414,3303,2132,2045,2330
0.00741899336060358,-69.05963759410685,,1924,2436,3103,5087,4957,6660,9882,7104,7951,9650
-0.0073996809924518495,-47.63763867849301,,726,644,635,581,385,312,293,177,106,46
-0.004187389257087997,-48.57247122409955,,163,156,216,347,194,148,158,81,40,32
-0.004049867831327457,-59.86384959039183,,2277,2190,1774,1794,1471,1460,1554,812,664,407
0.00154387086370137,-66.93656419892496,,1194,1313,1438,1709,1621,1771,1889,1327,1373,1059
0.0005486910856161951,-87.24898001365453,,1233,1324,1114,1189,1129,1088,1236,711,549,390
0.00032908410490753307,-65.76899245226576,,781,834,771,918,773,683,808,482,366,239
-1.4739898547447977e-05,-63.730398001776926,,1269,1344,1589,1711,1457,1444,1822,1013,951,641
-0.010779934180582946,-64.2520365910265,,2106,1723,1030,1004,716,633,604,257,283,122
-0.003518282248482366,-60.392304574940724,,729,710,831,1053,652,694,585,377,323,184
-0.006005590658180518,-59.855523097932846,,2172,1993,1361,1465,1043,946,1019,556,530,309
-0.04363629857689813,-45.17548894189303,,1059,393,104,40,16,10,2,2,0,0
-0.005007613308966077,-66.41504303915298,,1998,1877,1356,1479,1096,1105,1104,579,702,392
-0.006850040862326546,-54.65703557016474,,2567,2308,1676,1702,1162,1038,1125,607,499,273
0.0007392739333357632,-133.98129309859996,,3120,3366,2541,3086,2561,2443,3040,1756,1404,1151
-0.01613369793866255,-88.7077159205076,,2696,1940,1195,1029,531,540,417,203,200,81
-0.0018454922327641801,-54.07234329341889,,1187,1203,1377,1634,1158,1085,1228,661,618,405
-0.0009903046387549413,-64.75220415373238,,585,605,420,439,408,367,439,241,197,136
-0.009967890128092665,-52.36224683943624,,1403,1170,754,706,473,479,425,185,175,76
-0.00988524075535372,-125.18057232943818,,662,553,590,605,396,428,449,254,295,187
0.0009479292193060977,-118.67939467782338,,1167,1265,1418,2070,1315,1950,3041,1741,1796,1969
-0.0038043307589273965,-93.61778860741325,,2032,1965,1401,1843,1240,1372,1264,998,902,636
-0.011232068711813432,-85.75183305775815,,1532,1240,744,824,467,538,433,286,290,163
-0.010422007648981178,-66.07211583534,,550,453,162,185,126,115,136,92,99,56
-0.002847533680333421,-54.355310060986824,,2337,2313,1911,2267,1696,1688,2010,1130,1000,681
-0.005455859131304127,-40.426800384060726,,138,128,105,175,110,105,56,24,10,8
0.001023797711683342,-66.17098599165246,,1748,1898,2422,3125,2609,2689,3191,1900,1781,1542
-0.026473812236166884,-29.511947491268568,,251,140,76,40,20,11,10,2,4,0
0.007067508149264372,-89.6031672909431,,579,727,674,951,966,1046,1592,875,738,802
-0.002987586800759473,-58.39411291991711,,1456,1436,1205,1245,1087,978,1138,599,595,372
-0.010507546199391392,-56.609385807442386,,1820,1499,893,863,556,502,459,259,221,127
-0.005028869221147315,-57.048104567785145,,2095,1968,1558,1637,1302,1190,1264,661,542,285
-0.004751420292080431,-80.55615488089798,,1096,1036,961,1376,702,891,824,531,482,302
0.0005749232986262697,-60.99824890671586,,950,1020,1330,1756,1400,1314,1625,985,900,677
0.008869029460477025,-157.31771660531808,,624,818,2096,3628,3643,5590,8931,6318,7219,10345
-0.00019044698588573626,-59.56068166205824,,862,909,793,1231,962,934,1104,592,426,419
0.011283175018602432,-123.43669606897039,,1807,2511,4271,7183,8396,12623,21210,16413,19513,29730
-0.012638974825735696,-79.92230288415568,,867,678,484,392,289,316,252,140,171,65
-0.00029354852930403574,-69.7691105651625,,1455,1531,1312,1517,1508,1623,1840,956,776,724
-0.013660061445591384,-248.23714497315467,,1763,1346,802,1036,547,591,788,384,649,296
-0.003707590260113711,-51.33259624651661,,944,915,664,803,566,498,633,336,327,222
-0.001924177618294133,-79.71276681452579,,1352,1368,1192,1726,1475,1135,1538,730,684,420
0.00019980285560160672,-66.1739113389441,,2252,2398,2458,3200,2613,2744,3276,1681,1739,1235
