Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7
0.007827195327231038,-47.382812158206576,,993,920,707,685,773,472,485,238
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0038609973123063107,-36.16638183722396,,584,409,166,83,61,14,15,6
-0.012223957890763103,-30.070190644667335,,151,86,13,6,12,1,1,0
-0.006871742674737384,-47.65708389839554,,1195,778,229,146,151,51,53,15
-0.008652932318613086,-60.99872592334286,,2135,1333,364,286,205,62,26,8
0.003975488022417021,-38.59579547488702,,432,365,189,165,104,51,63,49
-0.01126320329529737,-39.35267799089216,,904,530,154,65,84,15,15,9
-0.0039224451121437805,-28.502205981712798,,546,381,168,110,89,29,15,8
0.00820380792158653,-376.04948991637036,,2300,2152,2907,3589,4283,2927,2635,1436
0.001542372471500096,-18.94924179487591,,6,4,0,1,0,0,0,1
-0.016438692980417093,-63.06772241768314,,263,136,7,2,8,0,3,1
-0.020353928993592424,-32.23712115859781,,409,192,23,16,13,3,4,1
-0.008594585366765252,-43.65231860865207,,838,523,137,93,88,20,12,6
-0.011465711578420464,-82.09636238885794,,786,458,74,24,30,3,5,4
-0.009620961499276905,-35.66231622448767,,935,570,177,85,82,17,25,9
0.011082033941055947,-111.41958079409298,,3416,3424,4662,4819,5293,3546,3539,2498
-0.006074453147939623,-40.18148389067143,,792,526,168,130,82,27,11,2
-0.009545471951161497,-52.5184659391289,,201,122,48,6,18,3,0,0
-0.015911149510144544,-84.72289944120806,,578,303,28,6,12,1,5,1
0.006325486252727185,-669.4021211639,,1004,898,973,1328,1740,1310,2887,2905
-0.01575316026551337,-51.28333342575463,,314,165,18,4,6,0,1,0
-0.00694439890281618,-36.32928127087341,,857,557,193,109,88,19,22,11
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.025875186102826124,-51.63434660246999,,1103,455,46,25,24,3,8,2
-0.003242517322212417,-36.40747265001136,,849,603,268,148,132,41,34,20
0.010002427401832208,-383.6339415759213,,5212,5092,7481,8428,8861,6258,5838,3705
-0.005859591658858208,-33.76601779667048,,603,402,171,91,102,37,18,13
-0.005670621681773146,-30.220642156195602,,484,324,166,75,88,34,18,4
0.008588419440189763,-257.5987818232668,,1829,1727,2090,2484,2714,2365,2250,1462
-0.00766953252175398,-35.25850475792808,,735,469,140,99,76,23,22,11
-0.012905525325704572,-38.03655774141343,,1094,616,162,64,59,18,10,5
0.008207837321122815,-148.69393587578065,,3247,3038,3597,3390,3534,2352,2171,1401
0.00842743730741896,-101.56663864423003,,1989,1871,1901,1884,1964,1410,1474,982
-0.008903409093793658,-39.68407937132764,,439,272,63,28,19,8,9,3
0.04299275320331835,-5639.851229131065,,2594,5593,11723,4260,4120,5737,3132,19592
-0.01038315314420286,-40.839216423660964,,277,165,30,6,7,1,2,2
0.03205673860746402,-9898.361159527154,,7553,12527,47969,130240,358080,811567,1285555,2477158
-0.9840012118760523,-103.3042998090833,,812,0,0,0,0,0,0,0
-0.0037242675373417578,-66.32259816825845,,362,254,40,12,13,4,5,4
0.009484884471493621,-196.71297830009877,,763,736,1048,1376,1551,914,1462,721
-0.01872668031588609,-43.070286008546404,,355,174,22,4,8,0,1,0
-0.01100540258391873,-32.036873820886115,,544,321,84,42,41,6,6,1
-0.011246713766517959,-87.72839767378122,,450,264,22,7,15,1,3,2
-0.01873814202845031,-49.207266935580826,,578,283,34,12,10,1,3,2
-0.018099791803241116,-40.29872298508768,,355,176,20,4,4,1,3,0
-0.01413722193492127,-21.870644584163383,,39,21,2,1,4,0,0,0
-0.021408381692945587,-29.502205632078606,,313,143,22,3,4,1,0,0
-0.013695757606137525,-58.38362457752697,,374,206,24,6,12,1,2,2
-0.004385160425670491,-31.384334698553673,,534,369,171,103,95,25,4,4
-0.004825768393424058,-40.85023257306957,,823,563,236,105,77,20,20,6
-0.011443887115102112,-91.1765455108093,,394,230,14,6,14,1,6,2
-0.003686460611394833,-32.27304936881609,,465,327,142,71,72,20,16,4
0.008634540831335382,-66.61088460271436,,976,922,1023,1002,986,781,713,440
-0.011190398408105293,-51.70708837080366,,316,185,24,3,7,1,5,3
-0.0005041330727337395,-239.80496948544967,,698,529,121,55,46,16,11,51
0.007160480423571506,-201.9379674769243,,2355,2149,2677,2235,3208,1891,1646,1235
0.002880161504717456,-53.425898606003926,,122,100,6,8,17,4,4,2
-0.011815161891359865,-74.59436053561845,,788,456,82,41,32,8,10,11
0.0019724530208941778,-74.98242803924529,,236,190,41,11,18,1,4,1
-0.01306223203427338,-55.998825938925734,,491,275,44,13,8,3,1,2
-0.014629880256836484,-27.721263205636795,,114,61,10,5,1,1,1,0
-0.009847835338142888,-34.11856950922507,,231,140,21,7,5,2,3,2
-0.0056281131155918075,-40.42727974371261,,1199,804,275,189,176,57,39,12
-0.015755274508658677,-39.83720298630642,,228,120,11,3,4,0,1,0
0.0050881656620392225,-178.52236387293306,,1962,1703,1866,1130,2039,991,511,467
-0.9840012118760523,-42.96253823077334,,453,0,0,0,0,0,0,0
-0.019660772899984393,-54.85159749290625,,497,238,19,7,7,1,2,1
0.001117603577464597,-39.25013891125755,,1483,1170,747,489,514,194,158,49
-0.012198380882283057,-98.33371067166175,,797,457,59,19,26,4,8,3
-0.0070087777805756014,-41.24422321472234,,1913,1242,435,258,176,47,44,17
0.0037944027737592187,-76.97493033209733,,245,206,44,8,21,2,14,5
-0.030800529090830912,-60.204428246871785,,628,230,12,2,4,0,1,1
0.005891129025349275,-77.22026049837069,,288,254,225,118,174,72,215,34
-0.011660553437393202,-49.80331370941333,,299,173,18,9,7,1,2,3
-0.021090097787122078,-47.50762918823622,,373,172,14,5,7,0,1,0
-0.01300384509235453,-20.793706510272106,,187,105,30,15,22,4,2,0
0.008763835955135125,-182.79475489571274,,2550,2418,2637,2887,2912,1914,2192,1722
-0.028234037599128514,-24.944423825167725,,169,65,4,1,0,0,0,0
-0.017110815174483714,-58.06722706006454,,379,193,14,6,11,1,4,1
0.011950142691770582,-164.50494370427327,,906,927,1189,1499,1644,1597,2083,2264
-0.02055047607729754,-72.08440556934096,,629,295,25,11,9,1,1,1
-0.01311389580807238,-3.28700765081248,,2,1,0,0,0,0,0,0
-0.03361652396304421,-47.118460243084,,178,61,2,0,1,0,0,0
-0.015568191103761439,-66.26315287821082,,475,251,36,6,14,1,1,0
-0.0350162528124737,-37.113965555174715,,183,60,2,1,3,0,0,0
-0.04714361208787565,-17.234207569428886,,86,21,0,0,0,0,0,0
-0.015739755655029053,-125.30968698773493,,610,321,27,6,29,6,13,7
-0.014895234364247265,-58.5870376765524,,739,397,76,32,32,3,3,0
-0.017395887206782798,-48.74158076260025,,783,396,61,26,27,3,5,3
0.008392971275281654,-225.56080896370156,,2496,2346,2585,2826,2917,2522,2166,1670
-0.011949011509471148,-53.10305881724604,,106,61,1,2,5,0,0,1
-0.0013537982775652484,-112.94276074678672,,355,264,44,12,19,5,6,20
-0.0008499037267443964,-5.661768293429638,,1,0,0,0,0,0,0,0
0.0025090788834898157,-293.307406466355,,190,155,96,71,106,51,34,498
-0.00847370932720001,-29.622459318710174,,256,160,35,27,26,9,5,2
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.010852579381931836,-87.51193985005457,,2507,2499,2400,1738,2446,1785,1767,1807
-0.031128289222545763,-34.051264381665185,,477,173,12,4,4,0,1,0
-0.00957040358407638,-59.43209713752873,,446,272,49,16,21,1,6,3
0.0038915128387949846,-48.09758947662371,,2126,1793,1215,979,1017,474,394,167
0.07148769704628251,-8168.921136588291,,908,3880,5979,554,306,601,91,223
-0.03367965330849262,-20.198430732778505,,138,47,5,0,0,0,0,0
0.010583150947312037,-38.61203154699478,,31,30,0,4,12,1,2,2
0.013344654972122769,-682.2791176710039,,510,539,86,25,38,14,22,259
-0.020692484734397658,-21.206406960844248,,92,43,4,1,2,0,0,0
-0.02177574485892122,-47.609590576118066,,430,195,14,7,7,1,2,1
0.010098467843350376,-237.9094725912617,,2785,2727,4088,3665,4067,2302,3151,1180
-0.02316666054618928,-42.58720941079424,,412,181,15,7,8,0,1,0
-0.004285106473384384,-34.26737796770135,,44,30,5,0,3,0,0,0
-0.020878262167871177,-77.06275070840292,,850,395,41,20,18,0,6,1
-0.004586221688221294,-34.65523874026005,,1251,861,375,209,210,60,47,14
-0.009346617053611853,-30.377914099284684,,199,122,26,3,6,1,2,1
-0.013040997745243504,-55.2472808328431,,505,283,41,27,26,5,2,2
-0.00792242252196805,-41.96795475154511,,1620,1029,337,220,163,39,15,10
-0.023728120269325546,-36.145357481349045,,152,66,3,1,1,0,1,0
-0.02069577092773669,-76.60356769266461,,870,406,39,11,20,2,6,2
-0.01468654481165306,-48.26799766125166,,291,157,18,4,5,0,0,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.005834895140853974,-93.18789886427024,,338,225,13,6,18,4,6,4
-0.009445160579768973,-46.36075175710949,,184,112,8,4,5,1,1,1
-0.01229828775518604,-82.34370921457642,,658,376,51,14,20,2,11,3
-0.018542717715401023,-20.544649162640674,,173,85,12,5,3,0,1,0
-0.015449269271092199,-43.02503775369873,,985,522,106,52,48,7,18,8
0.008134677703719752,-145.39695392308562,,2871,2681,3131,3070,2915,1751,1824,1156
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.009793971350968945,-84.59967357739495,,1912,1858,2101,1931,2233,1242,1596,746
-0.01616077920214836,-45.182291225845795,,236,123,10,3,7,0,1,1
-0.016199255745949763,-40.19690369828251,,119,61,2,0,2,0,1,0
-0.009016636541883706,-45.94460887042005,,843,521,153,77,60,10,9,7
0.007014191720533785,-87.03513864331578,,1641,1492,1340,1222,1117,923,747,573
-0.01918896267237477,-40.50828621768601,,126,61,7,0,6,0,1,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.013003722688262123,-61.68565578717414,,1195,1254,1358,991,1120,1019,1054,1142
0.009309528457946893,-171.6436489884118,,2887,2774,3331,3603,3608,2518,2662,1618
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.01116961245547296,-47.4135505532189,,501,294,56,28,25,7,3,3
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.015521519122155061,-126.37467168173912,,227,120,135,12,30,4,0,1
-0.008198961990778197,-47.707389331419705,,840,530,149,79,55,14,17,3
0.0071706718221591775,-74.50692152627695,,491,448,699,613,645,316,270,97
-0.01214226345748294,-53.58324707194842,,335,192,24,6,13,1,2,1
-0.00030025422354753445,-31.793266677554186,,448,341,189,142,126,57,26,18
-0.054836300005768585,-30.753210474515797,,334,68,1,0,0,0,0,0
-0.04070384338068491,-38.91410465525299,,376,108,3,1,2,0,0,0
-0.034082683151544196,-16.118562331781114,,148,50,1,1,1,0,0,0
0.004901971477002963,-59.186771392796196,,142,122,13,7,14,3,4,4
-0.004920522758369569,-51.33690932142437,,656,447,126,72,63,24,44,26
0.008573509805888755,-50.00172057444332,,1368,1291,1486,1206,1143,616,660,343
-0.009655935795224536,-24.159741075456225,,315,191,58,34,28,5,2,1
0.014124042477062657,-14.968005811702746,,3,3,4,3,1,3,4,1
-0.04869557281307306,-34.886620288876856,,449,107,2,1,2,0,0,0
-0.9840012118760523,-125.08116154720568,,981,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.02622568048553201,-30.89178341667943,,454,185,19,7,9,0,1,0
0.005633337326262224,-68.32607207894533,,2050,1803,1776,1442,1397,771,595,321
-0.052710963610029346,-20.7309308642898,,64,13,0,0,0,0,0,0
-0.010357291258895635,-24.346079735105352,,113,67,13,8,8,1,1,1
-0.02613675547890338,-28.300766717042976,,505,207,23,10,9,1,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.018151902427664096,-22.143870065084535,,466,231,50,13,8,2,1,0
-0.9840012118760523,-169.89211504643126,,1472,0,0,0,0,0,0,0
-0.01125786654011764,-44.712818494893725,,372,218,39,12,11,2,5,1
-0.013774093640417252,-37.643501964283644,,486,268,50,32,23,4,2,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0009232442907041484,-32.15892256730248,,1059,795,467,267,214,80,71,36
-0.005741005505898747,-251.73376867729843,,1103,738,287,219,174,62,79,319
-0.016623522747832,-68.81300898912161,,646,333,45,18,15,2,1,1
-0.02271954384966674,-42.73358927588083,,569,253,26,9,9,1,1,1
-0.015870897829644563,-74.1036621906556,,286,150,10,3,7,1,0,1
-0.0022039490539344474,-31.65487324832105,,206,150,49,21,12,3,8,2
-0.026405383949376908,-29.525845838828324,,339,138,13,8,6,0,2,0
-0.0018884229993723807,-5.666040114695577,,1,0,0,0,0,0,0,0
-0.049860856384739485,-13.101088373061767,,38,8,0,0,0,0,0,0
-0.009193312306911883,-26.502926083240403,,12,7,0,0,2,0,0,0
-0.010590256429641422,-44.8157940127379,,521,310,64,30,29,7,4,3
-0.010704829804207627,-45.844849908489344,,1031,612,156,82,68,13,12,7
-0.0056086652208696755,-56.77581164601276,,315,211,26,9,12,4,6,4
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.008664186664321234,-123.0376458961859,,1798,1701,2053,2058,2381,1485,1563,962
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.00926123093665349,-115.31199152598369,,1716,1646,1982,2112,2141,1482,1594,922
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.011260016687381396,-64.50922515224036,,256,150,11,4,13,1,5,1
-0.00192892559292928,-28.84708391526417,,694,509,282,180,151,50,34,7
-0.017401990543786605,-18.94293362393352,,81,40,3,1,2,0,0,0
0.00680958505488481,-35.48040684129631,,409,370,275,240,237,170,173,105
-0.003852092556985584,-33.60464189032082,,935,655,293,186,153,36,26,18
-0.02270315330077937,-146.53816209471324,,1026,457,25,8,10,2,9,7
0.003278437169170565,-44.157739325928524,,480,399,334,240,322,105,106,44
-0.009769820672588931,-64.37831050744484,,199,120,10,2,8,0,5,1
-0.015448325642076231,-44.39806046659442,,304,161,22,4,5,1,2,0
-0.018526429972645052,-61.06057674835694,,439,216,16,5,9,1,2,1
-0.016391725702824746,-78.93034450066355,,871,451,51,22,19,3,11,2
-0.00719309497619126,-33.18111795903887,,1114,720,267,148,103,26,18,11
-0.023668850950978294,-65.78706021197446,,610,265,20,10,21,5,7,3
0.008658016301102679,-179.48893440436564,,2362,2234,2600,2694,3562,2303,2296,1269
-0.014815380101255857,-52.68330032914437,,297,159,14,4,9,1,4,1
-0.012817649006875494,-42.702005524883845,,312,176,28,5,9,1,3,1
-0.005680164215231789,-51.67706902785697,,146,97,3,4,7,3,1,1
-0.02674179131609123,-22.707543329736602,,294,118,12,3,3,0,0,0
-0.015544848370212423,-52.89874781009877,,522,276,42,14,22,7,7,1
-0.01628062956262854,-47.02180359114534,,613,318,56,19,26,4,7,4
-0.009366606440198707,-26.801341119521936,,671,411,150,61,53,12,11,3
-0.01311389580807238,-3.28700765081248,,2,1,0,0,0,0,0,0
0.0064938753603603575,-77.0740135829228,,2128,1911,1954,1709,1798,1017,756,378
-0.003460601987264219,-31.479287143713226,,339,239,85,45,46,19,13,5
-0.0023721935447002414,-34.90795275293854,,1136,824,388,285,196,61,41,19
-0.011251591568883272,-64.69683853945696,,299,175,22,2,9,1,5,2
-0.019284960845397096,-40.92158768373593,,606,293,44,20,21,2,1,1
0.010275588770254172,-343.26755032108406,,2782,2735,3906,4860,5676,4133,4678,2850
0.002623261852043115,-46.81392501087443,,1659,1357,913,747,705,308,176,52
-0.012395957158812861,-26.78749714082679,,209,119,26,16,8,2,0,1
0.008846488309744657,-148.03116567850563,,1679,1595,1982,1904,2143,1123,1580,621
-0.020813388999505453,-46.9000633170788,,448,208,30,11,18,3,0,0
-0.022996611181955597,-14.341704984392363,,208,92,14,6,2,0,0,0
-0.012683715860328296,-59.29736351490854,,905,512,106,42,34,9,3,3
-0.01155827167090552,-37.16814054307398,,286,166,27,9,9,1,2,2
0.009911340569810521,-219.5309387786216,,2601,2535,3454,3949,4281,2920,3181,2037
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.003463762577172968,-43.307479892828475,,316,223,71,24,32,2,7,5
-0.017321002584646562,-41.24021726667746,,303,153,15,8,7,1,1,1
-0.004234106497372825,-43.22169197179521,,832,577,215,128,117,24,14,5
0.00282067755027093,-43.97642600884064,,979,805,684,505,463,160,100,27
-0.005983041263261584,-40.24063514686313,,590,392,134,96,122,22,8,1
-0.021785020070485446,-26.981707693410268,,174,79,10,3,2,0,1,0
-0.00574908413189925,-49.810960272249915,,236,157,21,4,7,3,4,2
-0.01816599534675515,-60.910538094622666,,294,146,9,6,6,0,1,0
-0.019015380695549804,-48.44100519821011,,470,228,25,11,10,0,4,1
-0.00543505456952257,-80.02039083254027,,263,177,41,16,7,5,1,8
-0.03781833805451009,-21.04987958430035,,64,19,1,0,0,0,0,0
-0.009621601882831766,-27.516223689281688,,51,31,0,0,2,0,1,0
-0.010619942088733032,-34.29915379802704,,847,504,135,84,53,16,13,6
-0.02258135941281971,-47.94689774579541,,1409,629,86,47,52,7,10,3
-0.01767315432352294,-81.50609538841933,,860,432,51,17,19,2,4,1
-0.013891290564249138,-82.45013832661782,,493,271,24,8,15,1,3,1
-0.024042471753534057,-62.79441922690456,,829,357,32,12,13,1,3,2
0.009223863151362813,-272.1107300524825,,1652,1584,1637,2277,2484,2000,2569,1422
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.0052134269787880196,-29.416341849414266,,525,356,168,77,64,12,9,5
-0.031818492726024085,-42.561076794980075,,275,98,4,1,3,0,0,0
-0.008000990695512421,-89.67362208848667,,378,239,21,7,11,2,5,1
-0.019334403637337266,-29.83862797320173,,231,111,14,4,5,0,1,0
-0.021737205549942747,-56.68009128867419,,409,186,15,5,6,0,1,1
-0.012511318901703625,-47.95658382854417,,342,194,29,8,10,1,1,1
-0.01593308313674835,-32.226241180508026,,149,78,7,0,2,0,2,0
-0.010061034121153441,-51.45728384851418,,257,155,22,3,8,2,4,0
-0.024714359379710102,-66.34014512589337,,354,150,8,1,2,0,1,0
0.006814062210583264,-84.58187062759208,,3542,3205,3101,2250,2703,1445,948,604
-0.023316692481030264,-68.74639584092964,,941,413,43,9,18,1,3,2
-0.014806978552734835,-103.82896070456718,,1289,694,117,101,95,29,15,44
-0.012220869415765008,-33.15515046262102,,351,201,39,18,8,3,2,0
0.006878419279722709,-193.39710950445556,,2001,1813,2450,2289,2359,1022,1008,433
-0.025158650857623657,-40.8187119383023,,624,262,23,18,15,2,2,0
-0.02254541768013161,-67.81301990902273,,879,393,42,15,20,1,5,3
-0.005367405355485872,-45.45936909842004,,339,229,54,32,23,8,3,2
-0.018035410511674697,-46.772433916659075,,469,233,28,13,12,1,1,1
-0.017141961083291288,-72.53784209902284,,539,274,32,6,9,0,4,0
-0.010214526830772126,-136.37721582388082,,867,521,75,28,26,4,10,17
-0.011199577783917499,-40.76602519289626,,249,146,18,5,3,1,2,2
-0.020463361017885352,-44.80092894393614,,642,301,40,17,12,1,2,0
-0.019437234063745035,-56.78959885266152,,369,177,15,3,10,4,3,2
-0.004513558893622042,-95.66445245142909,,493,339,54,8,22,3,8,6
-0.023731642871094027,-63.89013169524745,,765,332,28,8,10,1,3,1
-0.9840012118760523,-82.75349341416522,,624,0,0,0,0,0,0,0
-0.016365062890153402,-89.6857009789423,,630,326,32,11,20,4,11,2
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.033420925869750026,-11.239842277852375,,30,10,2,0,0,0,0,0
-0.044510402847655575,-6.520682747668704,,60,15,0,0,0,0,0,0
-0.014005342417215422,-25.8911908139715,,192,105,18,4,7,1,2,0
-5.5955929978174224e-05,-51.492134891125545,,264,202,41,22,32,6,10,5
-0.019160409278472568,-75.07764284980541,,684,331,36,8,12,1,5,0
0.013732230172422248,-91.47565048382259,,206,220,136,70,83,33,49,6
0.010053994408055485,-198.16225884435568,,2194,2146,2973,3471,3768,2558,2742,1536
-0.032764336895985506,-44.79780153119685,,258,90,4,0,1,0,1,0
-0.01862492078957543,-58.47972456383802,,1128,554,79,54,42,6,7,3
-0.020029263153875244,-44.29503037823723,,209,99,6,1,4,0,1,0
0.009879235220068044,-177.0218213890476,,1313,1278,1311,1559,1606,1690,1856,1617
-0.018283164882261074,-85.50185867130654,,978,484,53,15,15,2,7,3
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.00434447255447205,-42.51292991584852,,300,207,70,24,20,3,4,1
-0.009583439809471041,-79.6262057312077,,542,330,51,13,18,2,11,2
0.00839765018955672,-282.3940437219568,,1503,1412,2038,2370,2903,1950,2129,1210
0.007487846672474714,-106.73985755150495,,1999,1838,2016,1690,2267,1422,1163,868
-0.002347581203569978,-413.60603402084007,,1657,1203,1350,418,952,294,175,402
-0.015906909143519804,-37.3993255699814,,790,414,79,37,37,7,11,4
-0.004857674581926586,-52.6490052957965,,312,213,51,15,27,3,13,7
-0.015465472175351797,-63.03207546256645,,369,195,22,3,9,1,4,0
-0.004604265203886376,-83.48988886276156,,341,234,26,5,12,3,3,4
-0.01853438826559179,-44.364142701356855,,358,176,20,4,4,0,2,0
-0.02665564826134348,-38.2221855745871,,138,55,2,0,1,0,0,0
-0.0012177540799436642,-38.571917015696556,,93,69,13,2,8,0,4,2
-0.9840012118760523,-145.61938400622876,,1345,0,0,0,0,0,0,0
-0.018387660118765525,-30.926446670896198,,253,125,12,7,4,1,1,0
-0.014280900368470476,-44.98698657922221,,342,186,24,7,6,1,6,2
0.008927977120477649,-300.43791126832724,,3516,3347,4215,4787,4791,3340,3449,1936
-0.036952853368427886,-9.495711095406357,,10,3,0,0,0,0,0,0
-0.02083062680368837,-42.022032844735776,,137,63,3,1,3,0,0,0
-0.005805296502499401,-280.9510662632768,,1444,965,333,277,271,77,90,349
-0.0025626815124871506,-33.951053717718544,,945,682,332,205,202,68,53,9
-0.0019871589413529116,-28.705283900709787,,304,222,160,88,57,10,14,4
0.01141465566120194,-289.07562615319455,,4618,4667,6569,7751,8855,6484,7284,4945
-0.03558675223199913,-27.55882062861193,,473,154,10,2,1,0,0,0
-0.026079058104775434,-23.217230307090063,,55,22,1,0,0,0,0,0
-0.0070712812156991,-66.11988095252202,,111,71,83,5,19,3,2,1
-0.005473653556339653,-30.674863096515843,,565,380,142,82,58,10,11,5
0.00395804723351975,-305.4101304760813,,1151,972,1342,765,1949,734,491,527
0.009134209312577364,-78.17243859716334,,893,854,959,1140,1068,527,537,212
0.016666356782043673,-27.657628329760545,,1,1,1,1,2,1,0,6
0.0014067176320281746,-35.81451119921001,,518,411,269,176,172,58,93,29
0.005708389241998187,-59.60908475678643,,2097,1848,1576,1282,1496,814,660,317
-0.03754340707193759,-16.6828144159637,,42,13,0,0,0,0,0,0
0.00768230795644652,-356.09555011738075,,1972,1822,2763,2660,4263,2129,2194,1020
-0.006140084728964195,-36.427797181666214,,897,594,216,124,122,27,11,4
-0.013718615591679844,-53.77013177092189,,791,437,72,58,67,18,31,12
-0.031048934789108522,-5.574580219202808,,15,5,0,0,0,0,0,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.009648649709306702,-182.5939165876203,,1524,1476,1714,2072,2141,2000,2079,1405
-0.02495925968641855,-58.26002600293852,,294,124,8,2,8,0,0,0
-0.026985468881253916,-87.99554000866635,,506,203,13,0,5,0,2,0
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.00711440946716306,-48.98536847432172,,822,749,761,736,622,315,284,131
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.011727667681142332,-208.38921560679898,,2109,2147,2627,2946,3188,3394,3171,3377
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.00023044805789861067,-35.33632740766754,,465,359,169,155,103,57,41,15
0.007193847861452985,-212.97481324897748,,992,905,964,1144,1139,1028,1121,1000
0.006415140880949379,-72.2534435805284,,1840,1649,1522,1377,1329,737,719,427
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.014604361880720656,-45.59883502814803,,364,197,28,6,8,1,4,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
-0.03303875946472269,-45.355665197400256,,926,322,24,12,11,0,0,0
-0.013591727919758614,-73.2577031355516,,706,391,51,24,19,3,6,2
-0.004139094092966093,-25.614626157146493,,413,287,121,86,69,21,11,3
-0.01680259382610881,-81.12563741770725,,765,392,47,17,19,2,2,1
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.008264035484651284,-129.79737445191182,,1475,1382,1512,1667,1460,1262,1093,639
-0.0063598382694411495,-38.10217655092568,,593,391,118,75,52,16,11,3
0.008795697738954495,-151.42612803308754,,1438,1364,1997,2058,2201,1075,1166,505
0.004412495194236591,-11.87001322787849,,2,1,0,0,0,0,0,1
-0.022533541582499123,-27.4399545144762,,162,72,9,3,3,0,1,0
-0.016892415542149812,-30.928576695645773,,39,19,0,0,1,0,0,0
-0.017657741217643734,-21.655543440558553,,349,175,36,15,5,0,1,0
0.007995899993729367,-4.250633316869152,,1,0,0,0,0,0,0,0
-0.007881247867930909,-49.55140124462034,,291,185,25,8,11,2,4,2
-0.0036445277252603082,-3.2749792230925547,,1,0,0,0,0,0,0,0
0.011249021437704693,-591.0326904406404,,1796,1807,2930,4287,5192,4308,6872,5520
0.010092847325694978,-277.6628894882485,,943,923,1548,1969,2450,1350,2280,1207
-0.007943326107776504,-27.04979649237049,,393,249,89,34,21,5,7,1
-0.012615513067482417,-21.27567747807906,,254,144,59,18,10,1,0,0
-0.0009772826979405243,-39.66770070476734,,544,408,168,104,119,46,38,32
0.0004151124892756118,-43.69905321531118,,928,720,352,248,207,142,110,51
-0.01806079521353513,-50.12872186562336,,438,218,26,12,19,3,6,3
0.008450638260469934,-181.9732651753168,,1650,1553,2330,2268,2137,1089,1311,502
0.006891975572969248,-146.63784338877957,,1028,932,1344,1042,1807,792,672,335
-0.008996293608975404,-27.5398888119813,,327,202,64,30,15,5,3,3
-0.02386890507380008,-18.900440702397965,,97,42,5,1,1,0,0,0
0.006817333147302481,-65.65103663377025,,1312,1187,1171,920,1158,568,675,341
-0.019886923085555876,-60.98589148612889,,623,297,31,10,16,1,3,1
0.008892613034035074,-146.03548003214297,,1963,1867,2227,2443,2528,1737,1760,998
0.010292704974969586,-312.4747884054789,,2933,2885,4078,4966,5407,4066,4474,2723
0.006929664978195639,-72.83557997363351,,1118,1014,807,934,892,553,449,185
-0.016272663847156414,-31.152819257601806,,284,147,21,6,3,0,2,0
0.009457947522193654,-110.41557961770818,,2737,2639,3291,3240,3350,2201,2190,1469
-0.013368872478326913,-33.28449216476063,,436,243,48,40,25,6,12,1
-0.01782603911440126,-81.11408341113624,,742,371,38,11,14,2,3,3
