row_number,reads_t0,reads_t1,reads_t2,reads_t3,reads_t4,reads_t5,reads_t6,reads_t7,reads_t8,reads_t9,freq_t0,freq_t1,freq_t2,freq_t3,freq_t4,freq_t5,freq_t6,freq_t7,freq_t8,freq_t9,freq_mean,freq_std,freq_cv,zero_t0,zero_t1,zero_t2,zero_t3,zero_t4,zero_t5,zero_t6,zero_t7,zero_t8,zero_t9,zero_count
2141,394.0,103.0,23.0,25.0,32.0,24.0,16.0,23.0,27.0,11.0,8.094673992141181e-05,2.094254037894612e-05,4.765911877460531e-06,5.565494291583815e-06,6.1472012657087404e-06,4.709370981091483e-06,3.3818952352266664e-06,4.247313297340739e-06,2.7530288415458565e-06,4.079545197466676e-06,1.375390412877824e-05,2.4190492983844025e-05,1.7587964026584053,0,0,0,0,0,0,0,0,0,0,0
2142,520.0,149.0,51.0,23.0,12.0,8.0,10.0,1.0,16.0,9.0,0.00010683326080998513,3.0295519577310403e-05,1.0567891554369005e-05,5.12025474825711e-06,2.3052004746407777e-06,1.5697903270304944e-06,2.1136845220166664e-06,1.8466579553655386e-07,1.6314244986938408e-06,3.33780970701819e-06,1.6395950201485814e-05,3.300988422073742e-05,2.0132827001070086,0,0,0,0,0,0,0,0,0,0,0
2143,434.0,92.0,24.0,11.0,9.0,7.0,14.0,16.0,9.0,6.0,8.916468306064143e-05,1.870595839672857e-05,4.97312543735012e-06,2.4488174882968788e-06,1.7289003559805834e-06,1.3735665361516827e-06,2.9591583308233328e-06,2.9546527285848617e-06,9.176762805152855e-07,2.22520647134546e-06,1.2745174508641821e-05,2.735516116614834e-05,2.146298312178401,0,0,0,0,0,0,0,0,0,0,0
2144,147.0,63.0,24.0,13.0,8.0,8.0,7.0,10.0,7.0,0.0,3.0200941036668872e-05,1.2809514989064131e-05,4.97312543735012e-06,2.894057031623584e-06,1.5368003164271851e-06,1.5697903270304944e-06,1.4795791654116664e-06,1.8466579553655386e-06,7.137482181785553e-07,0.0,5.8024214477120135e-06,9.330605812282684e-06,1.6080260790697853,0,0,0,0,0,0,0,0,0,1,1
2145,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1089715696148125e-07,0.0,2.0721355988958834e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181107168510696e-08,1.3887158223518343e-07,2.2430815435002356,0,1,0,1,1,1,1,1,1,1,8
2146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2147,2317.0,3288.0,3586.0,2945.0,3417.0,3231.0,1754.0,1353.0,1507.0,103.0,0.00047602435633987603,0.0006685346870482994,0.0007430678257640637,0.0006556152275485734,0.0006564058351539615,0.000633999068329441,0.0003707402651617233,0.0002498528213609574,0.00015365979497072613,3.8199377758097065e-05,0.00046460992594357187,0.0002482525245959766,0.5343245103069032,0,0,0,0,0,0,0,0,0,0,0
2148,221.0,133.0,64.0,45.0,44.0,27.0,7.0,4.0,18.0,1.0,4.540413584424368e-05,2.704230942135761e-05,1.3261667832933654e-05,1.0017889724850866e-05,8.452401740349519e-06,5.298042353727919e-06,1.4795791654116664e-06,7.386631821462154e-07,1.835352561030571e-06,3.708677452242433e-07,1.1390090957127593e-05,1.4443235503977431e-05,1.268041559473535,0,0,0,0,0,0,0,0,0,0,0
2149,440.0,148.0,42.0,33.0,22.0,21.0,19.0,16.0,21.0,5.0,9.039737453152588e-05,3.0092193942563356e-05,8.70296951536271e-06,7.346452464890636e-06,4.226200870174759e-06,4.120699608455048e-06,4.016000591831666e-06,2.9546527285848617e-06,2.141244654535666e-06,1.8543387261212166e-06,1.558521276340458e-05,2.757952462165493e-05,1.769584290051183,0,0,0,0,0,0,0,0,0,0,0
2150,277.0,84.0,19.0,8.0,4.0,5.0,4.0,4.0,5.0,2.0,5.6909256239165154e-05,1.7079353318752175e-05,3.9370576379021785e-06,1.7809581733068207e-06,7.684001582135926e-07,9.81118954394059e-07,8.454738088066666e-07,7.386631821462154e-07,5.098201558418252e-07,7.417354904484866e-07,8.429183711897718e-06,1.7770613009012276e-05,2.1081996544889705,0,0,0,0,0,0,0,0,0,0,0
2151,5.0,5.0,2.0,5.0,3.0,2.0,4.0,8.0,3.0,0.0,1.0272428924037031e-06,1.0166281737352485e-06,4.144271197791767e-07,1.113098858316763e-06,5.763001186601944e-07,3.924475817576236e-07,8.454738088066666e-07,1.4773263642924309e-06,3.0589209350509513e-07,0.0,7.168837011256902e-07,4.5182387821161934e-07,0.6301731510803378,0,0,0,0,0,0,0,0,0,1,1
2152,38.0,4.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,0.0,7.807045982268144e-06,8.133025389881988e-07,4.144271197791767e-07,6.678593149900578e-07,1.9210003955339814e-07,5.886713726364353e-07,4.227369044033333e-07,1.8466579553655386e-07,1.0196403116836505e-07,0.0,1.1192773099323662e-06,2.3642719797082657e-06,2.112131413357947,0,0,0,0,0,0,0,0,0,1,1
2153,33.0,25.0,7.0,4.0,3.0,0.0,3.0,2.0,1.0,0.0,6.779803089864441e-06,5.083140868676242e-06,1.4504949192271183e-06,8.904790866534104e-07,5.763001186601944e-07,0.0,6.341053566049999e-07,3.693315910731077e-07,1.0196403116836505e-07,0.0,1.5885619061927877e-06,2.3651794426264253e-06,1.4887871569190918,0,0,0,0,0,1,0,0,0,1,2
2154,388.0,118.0,27.0,12.0,12.0,8.0,17.0,10.0,12.0,5.0,7.971404845052737e-05,2.3992424900151864e-05,5.594766117018885e-06,2.6714372599602314e-06,2.3052004746407777e-06,1.5697903270304944e-06,3.5932636874283328e-06,1.8466579553655386e-06,1.2235683740203805e-06,1.8543387261212166e-06,1.2436549627226504e-05,2.4609758370983078e-05,1.978809334397185,0,0,0,0,0,0,0,0,0,0,0
2155,330.0,89.0,19.0,14.0,14.0,10.0,14.0,6.0,19.0,2.0,6.77980308986444e-05,1.809598149248742e-05,3.9370576379021785e-06,3.116676803286936e-06,2.689400553747574e-06,1.962237908788118e-06,2.9591583308233328e-06,1.107994773219323e-06,1.937316592198936e-06,7.417354904484866e-07,1.0434559048154671e-05,2.0778788068246104e-05,1.9913241029107465,0,0,0,0,0,0,0,0,0,0,0
2156,2149.0,2346.0,1909.0,1521.0,1583.0,1193.0,672.0,445.0,489.0,42.0,0.0004415089951551116,0.00047700193911657857,0.0003955706858292241,0.0003386046726999593,0.00030409436261302926,0.00023409498251842248,0.00014203959987951997,8.217627901376647e-05,4.9860411241330506e-05,1.557644529941822e-05,0.000248052837336636,0.0001683973313047559,0.6788765862353874,0,0,0,0,0,0,0,0,0,0,0
2157,148.0,28.0,7.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,3.0406389615149615e-05,5.693117772917391e-06,1.4504949192271183e-06,2.226197716633526e-07,1.9210003955339814e-07,7.848951635152472e-07,4.227369044033333e-07,1.8466579553655386e-07,2.039280623367301e-07,3.708677452242433e-07,3.993181578952698e-06,9.432235057276849e-06,2.362026035677305,0,0,0,0,0,0,0,0,0,0,0
2158,224.0,43.0,11.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,4.60204815796859e-05,8.743002294123137e-06,2.2793491587854716e-06,8.904790866534104e-07,3.842000791067963e-07,7.848951635152472e-07,4.227369044033333e-07,1.8466579553655386e-07,2.039280623367301e-07,7.417354904484866e-07,6.065547361459506e-06,1.4274969499281956e-05,2.353412364520831,0,0,0,0,0,0,0,0,0,0,0
2159,68.0,7.0,4.0,3.0,7.0,4.0,4.0,2.0,5.0,3.0,1.3970503336690363e-05,1.4232794432293478e-06,8.288542395583534e-07,6.678593149900578e-07,1.344700276873787e-06,7.848951635152472e-07,8.454738088066666e-07,3.693315910731077e-07,5.098201558418252e-07,1.11260323567273e-06,2.1857320566251483e-06,4.154419208300553e-06,1.900612261453809,0,0,0,0,0,0,0,0,0,0,0
2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2161,1101.0,757.0,427.0,233.0,120.0,32.0,15.0,14.0,19.0,6.0,0.00022619888490729543,0.00015391750550351662,8.848019007285422e-05,5.1870406797561155e-05,2.3052004746407778e-05,6.279161308121978e-06,3.1705267830249996e-06,2.585321137511754e-06,1.937316592198936e-06,2.22520647134546e-06,5.597165243198382e-05,7.792006022212774e-05,1.3921318671738074,0,0,0,0,0,0,0,0,0,0,0
2162,259.0,358.0,171.0,99.0,79.0,39.0,19.0,5.0,9.0,0.0,5.3211181826511824e-05,7.279057723944378e-05,3.54335187411196e-05,2.203935739467191e-05,1.5175903124718454e-05,7.65272784427366e-06,4.016000591831666e-06,9.233289776827693e-07,9.176762805152855e-07,0.0,2.1216027202076896e-05,2.511454345062509e-05,1.1837477788201878,0,0,0,0,0,0,0,0,0,1,1
2163,626.0,254.0,96.0,25.0,16.0,10.0,13.0,14.0,15.0,6.0,0.00012861081012894364,5.1644711225750625e-05,1.989250174940048e-05,5.565494291583815e-06,3.0736006328543702e-06,1.962237908788118e-06,2.7477898786216664e-06,2.585321137511754e-06,1.5294604675254757e-06,2.22520647134546e-06,2.198371338923254e-05,4.0601845763460656e-05,1.846897307786785,0,0,0,0,0,0,0,0,0,0,0
2164,214.0,39.0,20.0,13.0,27.0,13.0,11.0,15.0,26.0,8.0,4.39659957948785e-05,7.929699755134938e-06,4.1442711977917665e-06,2.894057031623584e-06,5.18670106794175e-06,2.5509092814245534e-06,2.325052974218333e-06,2.7699869330483076e-06,2.651064810377491e-06,2.9669419617939464e-06,7.738468080823318e-06,1.2844883054835864e-05,1.659852691180211,0,0,0,0,0,0,0,0,0,0,0
2165,41.0,17.0,4.0,4.0,1.0,6.0,2.0,0.0,3.0,0.0,8.423391717710366e-06,3.4565357906998448e-06,8.288542395583534e-07,8.904790866534104e-07,1.9210003955339814e-07,1.1773427452728707e-06,4.227369044033333e-07,0.0,3.0589209350509513e-07,0.0,1.5697332617356674e-06,2.6126999605526228e-06,1.6643168572335652,0,0,0,0,0,0,0,1,0,1,2
2166,36.0,24.0,24.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,7.396148825306663e-06,4.8798152339291925e-06,4.97312543735012e-06,4.452395433267052e-07,7.684001582135926e-07,3.924475817576236e-07,0.0,3.693315910731077e-07,0.0,0.0,1.9224508370957004e-06,2.735944211402634e-06,1.423080294477771,0,0,0,0,0,0,1,0,1,1,3
2167,23.0,6.0,2.0,4.0,2.0,1.0,1.0,4.0,5.0,0.0,4.725317305057035e-06,1.2199538084822981e-06,4.144271197791767e-07,8.904790866534104e-07,3.842000791067963e-07,1.962237908788118e-07,2.1136845220166665e-07,7.386631821462154e-07,5.098201558418252e-07,0.0,9.290452980147235e-07,1.3818945167769756e-06,1.4872749393766804,0,0,0,0,0,0,0,0,0,1,1
2168,139.0,38.0,9.0,1.0,8.0,5.0,6.0,9.0,4.0,1.0,2.855735240882295e-05,7.726374120387888e-06,1.8649220390062949e-06,2.226197716633526e-07,1.5368003164271851e-06,9.81118954394059e-07,1.2682107132099998e-06,1.6619921598289848e-06,4.078561246734602e-07,3.708677452242433e-07,4.4598114353638414e-06,8.742275082130436e-06,1.9601902882668425,0,0,0,0,0,0,0,0,0,0,0
2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2170,146.0,36.0,13.0,12.0,10.0,4.0,9.0,4.0,16.0,7.0,2.9995492458188133e-05,7.319722850893789e-06,2.6937762785646483e-06,2.6714372599602314e-06,1.9210003955339816e-06,7.848951635152472e-07,1.9023160698149998e-06,7.386631821462154e-07,1.6314244986938408e-06,2.5960742165697034e-06,5.225480237388078e-06,8.897667365220618e-06,1.7027137582845677,0,0,0,0,0,0,0,0,0,0,0
2171,406.0,111.0,30.0,16.0,11.0,14.0,11.0,12.0,13.0,2.0,8.34121228631807e-05,2.2569145456922515e-05,6.21640679668765e-06,3.5619163466136414e-06,2.1131004350873796e-06,2.7471330723033653e-06,2.325052974218333e-06,2.215989546438646e-06,1.3255324051887456e-06,7.417354904484866e-07,1.2722813538708946e-05,2.5656308099300846e-05,2.0165434608387907,0,0,0,0,0,0,0,0,0,0,0
2172,860.0,1710.0,1389.0,1111.0,1165.0,988.0,500.0,362.0,211.0,0.0,0.00017668577749343695,0.000347686835417455,0.0002878196346866382,0.0002473305663179847,0.00022379654607970883,0.00019386910538826606,0.00010568422610083331,6.68490179842325e-05,2.1514410576525026e-05,0.0,0.00016712361200450806,0.00011575091769194824,0.6926061915667953,0,0,0,0,0,0,0,0,0,1,1
2173,198.0,57.0,14.0,5.0,6.0,2.0,3.0,8.0,11.0,0.0,4.0678818539186646e-05,1.1589561180581832e-05,2.9009898384542367e-06,1.113098858316763e-06,1.1526002373203888e-06,3.924475817576236e-07,6.341053566049999e-07,1.4773263642924309e-06,1.1216043428520155e-06,0.0,6.106055229936694e-06,1.2610511109593653e-05,2.065212991600345,0,0,0,0,0,0,0,0,0,1,1
2174,871.0,709.0,639.0,499.0,528.0,430.0,236.0,168.0,142.0,11.0,0.00017894571185672508,0.00014415787503565823,0.00013240946476944694,0.00011108726606001294,0.00010142882088419422,8.437623007788907e-05,4.988295471959333e-05,3.102385365014105e-05,1.4478892425907837e-05,4.079545197466676e-06,8.518706146770354e-05,5.8870457543830376e-05,0.6910719471049586,0,0,0,0,0,0,0,0,0,0,0
2175,430.0,264.0,155.0,100.0,51.0,17.0,7.0,4.0,6.0,0.0,8.834288874671847e-05,5.367796757322112e-05,3.211810178288619e-05,2.226197716633526e-05,9.797102017223306e-06,3.3358044449398003e-06,1.4795791654116664e-06,7.386631821462154e-07,6.117841870101903e-07,0.0,2.1236386826589225e-05,2.946436055613519e-05,1.3874404366754405,0,0,0,0,0,0,0,0,0,1,1
2176,1292.0,1495.0,1424.0,1194.0,1270.0,1078.0,667.0,478.0,440.0,26.0,0.0002654395633971169,0.0003039718239468393,0.00029507210928277376,0.000265808007366043,0.00024396705023281565,0.00021152924656735913,0.00014098275761851165,8.827025026647274e-05,4.486417371408062e-05,9.642561375830326e-06,0.00018695475437678432,0.00010806159151103996,0.5780090165150524,0,0,0,0,0,0,0,0,0,0,0
2177,126.0,44.0,13.0,9.0,13.0,10.0,10.0,15.0,9.0,0.0,2.5886520888573318e-05,8.946327928870187e-06,2.6937762785646483e-06,2.0035779449701735e-06,2.4973005141941757e-06,1.962237908788118e-06,2.1136845220166664e-06,2.7699869330483076e-06,9.176762805152855e-07,0.0,4.979108919954088e-06,7.721353890138854e-06,1.5507190026101676,0,0,0,0,0,0,0,0,0,1,1
2178,72.0,27.0,11.0,7.0,4.0,4.0,6.0,4.0,2.0,0.0,1.4792297650613326e-05,5.489792138170342e-06,2.2793491587854716e-06,1.558338401643468e-06,7.684001582135926e-07,7.848951635152472e-07,1.2682107132099998e-06,7.386631821462154e-07,2.039280623367301e-07,0.0,2.788387462863439e-06,4.499688382062693e-06,1.6136663485092588,0,0,0,0,0,0,0,0,0,1,1
2179,230.0,68.0,40.0,24.0,19.0,10.0,1.0,2.0,5.0,1.0,4.725317305057034e-05,1.3826143162799379e-05,8.288542395583533e-06,5.342874519920463e-06,3.6499007515145647e-06,1.962237908788118e-06,2.1136845220166665e-07,3.693315910731077e-07,5.098201558418252e-07,3.708677452242433e-07,8.178425973351724e-06,1.4415096339515138e-05,1.7625543265967696,0,0,0,0,0,0,0,0,0,0,0
2180,267.0,327.0,254.0,196.0,147.0,118.0,45.0,31.0,26.0,0.0,5.485477045435775e-05,6.648748256228525e-05,5.2632244211955434e-05,4.363347524601711e-05,2.823870581434953e-05,2.3154407323699793e-05,9.511580349074999e-06,5.72463966163317e-06,2.651064810377491e-06,0.0,2.8688837043375046e-05,2.4351572278902097e-05,0.8488140303729186,0,0,0,0,0,0,0,0,0,1,1
2181,718.0,1795.0,1709.0,1553.0,1652.0,1380.0,828.0,539.0,404.0,0.0,0.00014751207934917177,0.0003649695143709542,0.00035412797385130643,0.00034572850539318656,0.0003173492653422137,0.00027078883141276025,0.00017501307842297998,9.953486379420253e-05,4.119346859201948e-05,0.0,0.00021162175805287947,0.00013676033882550458,0.6462486440853916,0,0,0,0,0,0,0,0,0,1,1
2182,2604.0,3777.0,4212.0,3904.0,4736.0,4095.0,2899.0,2121.0,2325.0,163.0,0.0005349880983638487,0.0007679609224396067,0.000872783514254946,0.0008691075885737285,0.0009097857873248936,0.0008035364236487344,0.0006127571429326316,0.0003916761523330307,0.00023706637246644874,6.045144247155166e-05,0.000606011344480942,0.000294900197803739,0.4866247997285356,0,0,0,0,0,0,0,0,0,0,0
2183,422.0,845.0,722.0,699.0,743.0,721.0,473.0,293.0,248.0,0.0,8.669930011887255e-05,0.00017181016136125698,0.00014960819024028278,0.00015561122039268346,0.00014273032938817481,0.0001414773532236233,9.997727789138832e-05,5.410707809221028e-05,2.528707972975453e-05,0.0,0.00010273079904382469,5.9672298396469474e-05,0.5808602762350348,0,0,0,0,0,0,0,0,0,1,1
2184,523.0,224.0,63.0,52.0,31.0,8.0,8.0,4.0,7.0,2.0,0.00010744960654542735,4.554494218333913e-05,1.3054454273044065e-05,1.1576228126494336e-05,5.955101226155342e-06,1.5697903270304944e-06,1.6909476176133332e-06,7.386631821462154e-07,7.137482181785553e-07,7.417354904484866e-07,1.8903521718987726e-05,3.39822636956653e-05,1.7976588931385484,0,0,0,0,0,0,0,0,0,0,0
2185,3105.0,3356.0,2986.0,2191.0,2077.0,1443.0,705.0,392.0,310.0,40.0,0.0006379178361826997,0.0006823608302110988,0.0006187396898303107,0.00048775991971440554,0.00039899178215240796,0.00028315093023812543,0.00014901475880217498,7.238899185032911e-05,3.160884966219316e-05,1.4834709808969733e-05,0.0003376768298452715,0.00026269569239540617,0.7779497773679036,0,0,0,0,0,0,0,0,0,0,0
2186,190.0,174.0,87.0,35.0,35.0,9.0,9.0,8.0,5.0,0.0,3.903522991134072e-05,3.537866044598665e-05,1.8027579710394186e-05,7.791692008217341e-06,6.723501384368935e-06,1.7660141179093061e-06,1.9023160698149998e-06,1.4773263642924309e-06,5.098201558418252e-07,0.0,1.126121401681664e-05,1.4709554587113274e-05,1.3062023281783404,0,0,0,0,0,0,0,0,0,1,1
2187,176.0,43.0,15.0,7.0,11.0,8.0,8.0,4.0,8.0,2.0,3.615894981261035e-05,8.743002294123137e-06,3.108203398343825e-06,1.558338401643468e-06,2.1131004350873796e-06,1.5697903270304944e-06,1.6909476176133332e-06,7.386631821462154e-07,8.157122493469204e-07,7.417354904484866e-07,5.723844320839361e-06,1.0954071134548207e-05,1.9137277584387644,0,0,0,0,0,0,0,0,0,0,0
2188,331.0,446.0,333.0,319.0,246.0,265.0,103.0,71.0,37.0,0.0,6.800347947712515e-05,9.068323309718416e-05,6.900211544323291e-05,7.101570716060949e-05,4.7256609730135945e-05,5.1999304582885126e-05,2.1770950576771665e-05,1.3111271483095324e-05,3.7726691532295067e-06,0.0,4.366153407042692e-05,3.194852911417853e-05,0.731730037007892,0,0,0,0,0,0,0,0,0,1,1
2189,36.0,2.0,4.0,3.0,2.0,0.0,4.0,1.0,4.0,0.0,7.396148825306663e-06,4.066512694940994e-07,8.288542395583534e-07,6.678593149900578e-07,3.842000791067963e-07,0.0,8.454738088066666e-07,1.8466579553655386e-07,4.078561246734602e-07,0.0,1.1121709457472648e-06,2.228478796725944e-06,2.003539519976196,0,0,0,0,0,1,0,0,0,1,2
2190,174.0,46.0,25.0,5.0,2.0,0.0,2.0,0.0,2.0,1.0,3.574805265564887e-05,9.352979198364285e-06,5.180338997239708e-06,1.113098858316763e-06,3.842000791067963e-07,0.0,4.227369044033333e-07,0.0,2.039280623367301e-07,3.708677452242433e-07,5.2776202500640734e-06,1.113277982876649e-05,2.1093918020060527,0,0,0,0,0,1,0,1,0,0,2
2191,2569.0,2472.0,2810.0,2523.0,2997.0,2118.0,1452.0,1214.0,2180.0,519.0,0.0005277973981170227,0.0005026209690947069,0.0005822701032897432,0.0005616696839066386,0.0005757238185415342,0.0004156019890813234,0.00030690699259681997,0.00022418427578137638,0.0002222815879470358,0.00019248035977138228,0.0004111537178127584,0.00015997453121596812,0.3890868193003655,0,0,0,0,0,0,0,0,0,0,0
2192,3484.0,3963.0,3857.0,3195.0,3543.0,2756.0,1638.0,1168.0,1104.0,80.0,0.0007157828474269003,0.0008057794905025579,0.0007992227004941422,0.0007112701704644115,0.0006806104401376896,0.0005407927676620053,0.00034622152470632994,0.0002156896491866949,0.00011256829040987502,2.9669419617939466e-05,0.0004957607300608547,0.00029517066435096376,0.5953892410474049,0,0,0,0,0,0,0,0,0,0,0
2193,2437.0,2418.0,2965.0,2808.0,3537.0,2758.0,2223.0,1595.0,2213.0,210.0,0.0005006781857575649,0.0004916413848183662,0.0006143882050726293,0.0006251163188306942,0.0006794578399003693,0.0005411852152437629,0.00046987206924430493,0.0002945419438808034,0.00022564640097559184,7.78822264970911e-05,0.0004520409790221178,0.00019329992798945838,0.42761584501925426,0,0,0,0,0,0,0,0,0,0,0
2194,781.0,294.0,193.0,87.0,58.0,22.0,7.0,4.0,26.0,12.0,0.00016045533979345845,5.977773661563261e-05,3.9992217058690547e-05,1.9367920134711675e-05,1.1141802294097093e-05,4.31692339933386e-06,1.4795791654116664e-06,7.386631821462154e-07,2.651064810377491e-06,4.45041294269092e-06,3.0437165939655056e-05,4.966769752637612e-05,1.6318054855796618,0,0,0,0,0,0,0,0,0,0,0
2195,2666.0,3653.0,3956.0,3639.0,3899.0,3104.0,2107.0,1410.0,1426.0,91.0,0.0005477259102296546,0.0007427485437309726,0.0008197368429232114,0.0008101133490829401,0.0007489980542186994,0.0006090786468878318,0.00044535332878891163,0.0002603787717065409,0.00014540070844608856,3.374896481540614e-05,0.0005163283120830258,0.000285652056715864,0.5532371452569436,0,0,0,0,0,0,0,0,0,0,0
2196,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.924475817576236e-07,0.0,0.0,0.0,0.0,3.924475817576236e-08,1.2410282205792366e-07,3.154240305748657,1,1,1,1,1,0,1,1,1,1,9
2197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2198,2552.0,3142.0,3052.0,2759.0,2819.0,2146.0,1299.0,880.0,786.0,59.0,0.0005243047722828502,0.0006388491443752301,0.0006324157847830236,0.0006142079500191898,0.0005415300115010293,0.0004210962552259301,0.00027456761940996497,0.0001625059000721674,8.014372849833492e-05,2.1881196968230357e-05,0.0003911502363135951,0.000237934150377305,0.6082933549788571,0,0,0,0,0,0,0,0,0,0,0
2199,291.0,47.0,16.0,14.0,7.0,5.0,7.0,0.0,6.0,3.0,5.978553633789553e-05,9.556304833111335e-06,3.3154169582334134e-06,3.116676803286936e-06,1.344700276873787e-06,9.81118954394059e-07,1.4795791654116664e-06,0.0,6.117841870101903e-07,1.11260323567273e-06,8.130372075188964e-06,1.8354174862538187e-05,2.2574550029570832,0,0,0,0,0,0,0,1,0,0,1
2200,264.0,103.0,55.0,54.0,38.0,31.0,14.0,17.0,17.0,5.0,5.4238424718915526e-05,2.094254037894612e-05,1.1396745793927358e-05,1.202146766982104e-05,7.2998015030291295e-06,6.082937517243166e-06,2.9591583308233328e-06,3.1393185241214154e-06,1.7333885298622058e-06,1.8543387261212166e-06,1.216681216928105e-05,1.595072066315949e-05,1.3109916831183985,0,0,0,0,0,0,0,0,0,0,0
2201,72.0,47.0,13.0,14.0,14.0,9.0,7.0,5.0,10.0,0.0,1.4792297650613326e-05,9.556304833111335e-06,2.6937762785646483e-06,3.116676803286936e-06,2.689400553747574e-06,1.7660141179093061e-06,1.4795791654116664e-06,9.233289776827693e-07,1.0196403116836504e-06,0.0,3.803701869201121e-06,4.6768543103394134e-06,1.229521008496074,0,0,0,0,0,0,0,0,0,1,1
2202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2203,35.0,11.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,7.190700246825922e-06,2.236581982217547e-06,2.48656271867506e-06,8.904790866534104e-07,3.842000791067963e-07,3.924475817576236e-07,0.0,0.0,0.0,0.0,1.3580971695236362e-06,2.249487886092356e-06,1.6562307274438839,0,0,0,0,0,0,1,1,1,1,4
2204,314.0,102.0,25.0,20.0,19.0,11.0,16.0,9.0,9.0,0.0,6.451085364295255e-05,2.073921474419907e-05,5.180338997239708e-06,4.452395433267052e-06,3.6499007515145647e-06,2.15846169966693e-06,3.3818952352266664e-06,1.6619921598289848e-06,9.176762805152855e-07,0.0,1.0665272894441081e-05,1.9815725628124498e-05,1.8579496304768386,0,0,0,0,0,0,0,0,0,1,1
2205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,10
2206,179.0,73.0,20.0,11.0,6.0,8.0,9.0,2.0,3.0,3.0,3.677529554805258e-05,1.4842771336534628e-05,4.1442711977917665e-06,2.4488174882968788e-06,1.1526002373203888e-06,1.5697903270304944e-06,1.9023160698149998e-06,3.693315910731077e-07,3.0589209350509513e-07,1.11260323567273e-06,6.462368912509267e-06,1.1485058854383577e-05,1.7771936716248162,0,0,0,0,0,0,0,0,0,0,0
2207,195.0,34.0,8.0,3.0,8.0,2.0,6.0,5.0,12.0,1.0,4.006247280374442e-05,6.9130715813996895e-06,1.6577084791167067e-06,6.678593149900578e-07,1.5368003164271851e-06,3.924475817576236e-07,1.2682107132099998e-06,9.233289776827693e-07,1.2235683740203805e-06,3.708677452242433e-07,5.501633588757308e-06,1.2292355010957574e-05,2.2342694012077895,0,0,0,0,0,0,0,0,0,0,0
2208,169.0,60.0,25.0,11.0,3.0,9.0,7.0,8.0,9.0,6.0,3.4720809763245166e-05,1.2199538084822982e-05,5.180338997239708e-06,2.4488174882968788e-06,5.763001186601944e-07,1.7660141179093061e-06,1.4795791654116664e-06,1.4773263642924309e-06,9.176762805152855e-07,2.22520647134546e-06,6.299160685173906e-06,1.0562080891988235e-05,1.676717541924786,0,0,0,0,0,0,0,0,0,0,0
2209,1800.0,1621.0,1844.0,1686.0,1837.0,1130.0,855.0,501.0,678.0,53.0,0.00036980744126533313,0.00032959085392496757,0.0003821018044364009,0.0003753369350244125,0.00035288777265959237,0.00022173288369305733,0.000180720026632425,9.251756356381348e-05,6.913161313215151e-05,1.9655990496884898e-05,0.00023934828848290387,0.00014121349622716063,0.5899914226380814,0,0,0,0,0,0,0,0,0,0,0
2210,2398.0,2305.0,2873.0,2675.0,2924.0,2152.0,1693.0,1114.0,1335.0,170.0,0.000492665691196816,0.00046866558809194954,0.0005953245575627872,0.0005955078891994682,0.0005617005156541362,0.00042227359797120296,0.0003578467895774216,0.000205717696227721,0.00013612198160976733,6.304751668812136e-05,0.0003898871823779391,0.0001937892558866016,0.49703918195195473,0,0,0,0,0,0,0,0,0,0,0
