626,79,21,26,14,8,26,23
585,133,23,27,6,8,8,11
639,337,129,90,81,20,19,13
816,100,23,49,31,15,55,23
0,0,1,0,0,0,0,0
1532,1989,1788,1468,1843,1161,1402,227
514,41,10,17,12,7,61,13
1047,827,584,345,378,114,130,37
421,69,20,16,10,2,7,34
491,1491,2294,2629,2698,3775,5375,68
518,98,10,16,8,10,4,13
814,617,526,388,421,200,448,596
1324,960,525,322,241,76,41,22
264,71,14,11,6,7,1,6
798,911,910,906,1051,699,677,182
751,1317,1653,1507,1214,1100,888,130
252,216,18,31,12,2,7,1
221,48,6,19,7,2,6,6
127,407,123,244,242,822,379,474
2405,3498,1580,2874,2350,2023,1228,739
1325,1541,1226,1106,1240,734,564,263
151,19,5,8,3,2,2,9
951,345,43,38,28,9,18,28
0,0,0,1,0,0,0,0
1751,2240,2355,2014,3058,1702,1852,560
533,164,29,26,13,6,8,15
191,34,8,8,4,2,3,5
930,116,30,44,14,12,40,35
343,441,241,194,366,109,183,40
358,138,8,7,3,2,0,4
462,326,125,72,32,8,9,1
964,275,36,50,18,18,19,22
367,98,22,21,10,10,9,5
3610,5665,4527,5376,5657,2738,3359,1414
450,200,75,53,27,12,12,10
800,845,527,469,360,119,77,24
823,119,25,31,17,2,42,15
94,36,14,21,8,7,4,5
784,335,91,77,33,9,6,7
1160,814,459,306,299,164,7588,271
2,1,0,1,0,2,0,2
903,886,726,510,700,273,314,93
850,489,159,84,49,20,11,18
0,0,0,0,0,0,0,0
15,1,2,0,0,0,0,1
519,112,26,25,6,8,12,11
1121,1355,1297,996,1485,755,825,217
317,100,22,22,4,6,8,5
315,130,20,13,5,4,5,10
238,77,14,22,3,7,9,7
553,133,27,27,5,10,10,3
487,112,21,31,23,6,15,22
2459,4709,5358,4849,4229,2997,2059,427
85,48,3,0,2,2,1,0
126,41,21,4,2,2,2,2
0,2,2,0,2,1,1,1
596,190,34,30,13,12,13,12
1098,731,444,341,307,80,44,13
0,0,0,2,0,0,0,0
1630,1960,2107,1800,2570,1671,2217,933
176,60,3,8,3,3,4,1
993,644,294,228,144,42,30,9
539,156,26,31,13,6,18,21
31,5,2,0,2,0,2,2
1468,1272,426,285,226,45,45,37
473,262,41,61,16,5,4,4
3645,5572,6412,5693,6854,5036,4975,1979
401,188,72,59,34,13,10,2
778,194,28,30,20,16,19,22
