Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6,Estimated_Read_Number_t7,Estimated_Read_Number_t8
0.0010567142977719692,-60.99835766465522,,966,1022,1014,1390,686,1201,955,858,829
-0.005493205993042901,-47.5838648645546,,394,304,263,198,83,143,92,73,42
0.0033852520191402858,-58.449580497453965,,728,861,725,1074,427,620,734,553,677
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0030021605245874224,-156.53368550856803,,1083,943,465,492,244,589,359,372,318
-0.6931165540398432,-48.64584959645714,,400,0,0,0,0,0,0,0,0
0.0023719417822270455,-112.05339455041525,,595,670,812,1188,714,1513,983,738,583
-0.011485164615509325,-450.2185644890983,,651,377,415,1058,317,50,768,618,517
0.002966914495725975,-51.34727595745065,,417,483,445,761,315,575,456,385,433
0.001652103929225962,-53.36493750812549,,1062,1156,1081,1393,621,813,879,806,701
-0.021264926475484232,-32.175124947317705,,375,135,94,69,6,2,1,1,0
0.0049887562598596134,-61.19224937361999,,505,645,449,623,351,564,793,712,830
0.000942395114548294,-65.38665493099003,,427,449,349,701,265,427,569,601,876
-0.0025092897446584647,-147.65092126700364,,609,543,497,581,406,162,541,474,384
-0.0058758428719931505,-170.8683917077509,,431,327,312,879,308,82,410,277,258
-0.007711187127756921,-104.64623412683801,,290,201,124,306,143,48,238,115,142
0.0030508421273923755,-68.94266453825522,,829,965,871,1028,488,875,743,619,673
0.0014364188719621373,-49.6530954379439,,695,749,640,1076,474,772,686,517,654
0.0035950262602170804,-63.3661191924595,,825,986,1400,2049,943,1295,1476,1364,1294
0.0018200117778283261,-100.90851972699491,,712,781,715,839,589,1173,808,615,588
0.0031642718197528443,-181.05456522607403,,738,864,909,1205,539,1582,746,703,752
-0.005079383472037497,-125.62830108615782,,643,506,400,702,361,128,431,240,187
-0.0013755293980329281,-96.62299989481211,,787,741,740,1258,524,426,820,644,827
0.0012174762597940872,-61.09552536004001,,1104,1177,1121,1406,751,1277,1132,970,1025
0.0014354751488755279,-237.75140604704364,,1245,1341,1399,1684,654,1737,761,826,637
0.008705349052109426,-253.4203361886878,,210,320,544,630,496,1522,637,549,521
-0.0005363168461306233,-59.16923268449374,,676,662,629,1386,489,609,618,415,429
-0.05035147620263649,-32.08951537299594,,392,35,8,0,0,0,0,0,0
-0.0006809579019692751,-63.873502352275715,,279,271,184,277,81,179,108,129,107
-0.0012622103895752511,-107.74346008777131,,509,481,478,672,423,168,404,259,249
-0.0073383790728933675,-89.63817023315124,,435,307,234,399,169,58,246,104,83
0.007863460720203778,-54.879095386886036,,108,158,70,124,46,87,111,145,184
0.004293534422314478,-51.57530184828927,,751,928,897,1567,729,1090,973,902,1159
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0005005687204720781,-74.2617856070005,,1015,1045,879,1276,604,1094,763,710,625
0.003791009124296448,-56.939931579987935,,294,354,489,646,229,418,341,413,437
-0.008572661158310011,-291.4503536998197,,427,284,227,589,352,49,551,276,234
-0.010230221438302153,-219.94661245716807,,397,244,193,584,232,42,410,140,137
0.004880132419716085,-144.63687208850857,,351,446,467,511,356,990,511,425,359
-0.00035318750959967195,-70.86747006913805,,955,944,952,1509,758,799,1034,933,871
0.0015589342001305518,-71.57273658328455,,731,792,616,791,281,486,621,416,444
-0.01189293299842734,-38.09436783734003,,151,85,74,52,8,12,20,8,8
-0.005390594132424102,-105.31146636687335,,489,379,485,754,210,106,287,288,242
0.0007069498081650946,-78.4634851180476,,695,723,1066,1644,567,634,594,271,323
-0.01839174804804622,-44.82383763302721,,498,207,165,189,16,5,9,3,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.00042365106858314495,-189.92735388074829,,1172,1203,540,597,507,1079,1198,758,828
0.0007266212312855977,-47.591490559167674,,653,680,585,733,391,535,606,419,459
-0.0035911626891638564,-304.2945701181938,,160,135,66,249,54,1,71,43,31
0.0024096456598806165,-2504.725228380211,,542,612,197,1166,442,25,898,333,639
0.005440765000961722,-82.44081765429254,,515,672,885,783,471,649,1002,759,1167
0.0018000899270958952,-106.45774011644866,,872,956,562,594,386,812,746,670,743
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
3.5423348449564913e-06,-55.534674844270135,,877,882,963,1492,713,903,995,783,807
-0.004703226044841594,-185.79539382083195,,803,644,581,1283,523,184,681,450,340
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.005317099170974817,-255.54191815849805,,553,718,786,1236,496,1835,789,891,1028
-0.010902925171946317,-8.418869354400853,,2,1,0,0,0,0,0,0,0
-0.002325996887557325,-76.06226450598784,,1260,1133,1270,1331,465,391,583,558,457
-0.00124029825011766,-74.3154851420444,,422,399,400,528,280,136,327,263,216
0.0003944904974899025,-66.77039586039993,,480,492,508,558,324,591,354,258,245
0.0032640679490129427,-97.52487526196761,,694,816,1161,1543,642,1417,1007,798,793
-0.005343022915965788,-10.198704760627335,,1,0,0,0,0,1,0,0,0
0.005171912039540073,-182.37196580484783,,475,612,710,1009,291,1154,591,574,762
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.001525630016958738,-74.22517912547727,,476,515,705,1023,291,619,496,486,508
-0.011588823419101838,-162.0293654183606,,410,236,249,449,127,35,291,117,160
-0.06449775211116957,-17.57788740543364,,433,19,3,3,0,0,0,0,0
0.0006599333114818738,-133.38767937933113,,1449,1504,1806,1768,747,1334,817,769,531
0.0012222991419772625,-47.62747066255031,,528,563,605,902,375,688,585,502,508
0.005646193453022728,-97.00135331641361,,5,6,2,49,3,0,7,1,1
0.002165893825621846,-117.23052956481577,,495,552,562,642,502,337,762,529,512
0.0027971991835720657,-1936.1964925358118,,360,414,286,1504,429,14,635,423,450
0.018198759086683863,-646.8574884319255,,68,163,18,321,117,14,281,13,82
0.014352751204900777,-1072.0901343099338,,59,118,14,367,142,9,347,25,239
0.0013951980306249542,-61.06908776470667,,923,992,804,1289,632,1097,940,902,909
-0.008732401869989434,-182.91786563818624,,580,383,418,741,241,36,354,177,118
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.008235243844832605,-79.15254223341104,,144,97,94,330,77,23,109,77,44
0.0026469568137343943,-77.32373639811996,,873,997,1181,2110,1000,1585,1208,778,760
0.0032829864829463694,-76.45208342379371,,362,426,330,514,334,299,635,413,462
-0.003908722147868106,-89.66898240687637,,464,386,334,448,253,134,374,188,196
0.0016367904678691561,-1462.982554164322,,284,309,239,772,264,8,446,373,464
-0.027827682253470633,-20.295830929837585,,166,43,24,19,3,0,0,0,0
-0.006119950557348279,-7.522920951679414,,1,0,0,1,0,0,0,0,0
-0.00983915293335552,-165.14109572919088,,357,223,316,544,135,63,280,268,289
0.0034762537622318804,-175.96602639383113,,427,507,790,1042,300,1052,464,477,620
-0.0071099429380984715,-15.166013646097436,,1,0,0,1,0,1,0,1,0
0.0004364323859823954,-142.402536059638,,460,472,397,759,464,329,1007,823,877
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.013088811287202917,-99.03188077457186,,1211,649,596,905,146,27,64,29,15
0.02450483552114959,-2187.41977841806,,22,71,1,834,96,0,199,28,94
-0.006543449176086239,-47.70842226446656,,371,272,204,331,97,195,130,144,104
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.003440922016580813,-1273.7371014453045,,168,199,138,653,258,24,552,394,576
-0.000979881524642541,-54.343112601123806,,355,340,253,363,216,209,328,181,227
0.006179486334339301,-272.2020015912789,,1164,1575,1663,1648,1065,2693,1659,1438,1518
0.021831112222502412,-52.71703448070451,,15,43,108,22,4,0,1,0,0
0.00145011326286876,-85.7425700937625,,251,270,312,257,174,76,277,266,262
0.005370312510485333,-85.16348867258687,,526,684,1083,1366,532,898,707,625,636
-0.002643240017752968,-113.45628663654179,,133,117,368,749,174,131,237,191,136
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0020018768481460105,-48.4948767780477,,523,477,406,721,281,263,357,293,322
-0.008058987472983184,-89.2444444211996,,327,223,166,331,160,76,230,125,140
0.001969604916848909,-51.35307519386403,,405,447,444,680,307,623,476,377,462
0.0038992802570293763,-65.45658764381172,,986,1196,1291,1727,808,1296,1106,990,993
-0.0006921196197861015,-436.1626630014692,,99,96,37,304,63,2,119,61,70
0.0017777956381808744,-160.52253392252206,,590,646,635,794,455,1395,727,540,469
0.0030347464236146573,-77.87448505464067,,613,713,813,1128,493,1071,731,654,654
-0.00022678744832440364,-278.4281155496833,,829,824,841,1732,1041,468,1485,1238,1145
-0.0032837839341761186,-54.06432963593188,,162,139,190,338,90,91,152,150,154
0.003776370499820612,-114.98048638264346,,854,1029,1259,1690,713,1610,1047,1005,1007
-0.0038071050785351297,-80.71539678102882,,533,446,539,839,289,311,403,412,419
0.0009763508475452087,-142.33735362441823,,773,814,1632,2326,760,604,493,370,247
0.0003530270688775778,-156.7219132970768,,423,432,714,855,232,752,278,331,338
0.002592138663990967,-213.41812148543542,,1027,1169,1213,1385,636,1890,995,909,771
0.0014794021087554776,-123.38146901473507,,541,584,585,520,283,780,387,268,284
0.003186839677709482,-68.46343709940966,,1989,2331,2647,3536,1692,2384,2155,1923,1966
0.0005859949832182681,-150.82897759823223,,304,314,345,477,147,643,214,255,208
0.0005539485809554535,-65.55095068201734,,953,984,891,1690,724,875,1007,544,708
0.004140511439084744,-90.97254984027134,,564,692,652,786,487,971,721,572,516
-0.0017529250963767206,-74.63096339360358,,2978,2753,2401,3648,1432,1269,1681,1302,1232
-9.951930123789504e-05,-74.3886082661324,,508,508,659,614,267,523,311,208,159
0.00021774246187476753,-68.17432040321273,,1007,1023,961,1391,609,552,915,848,726
0.00021830306931554244,-115.94690623417834,,571,580,776,1428,607,478,825,948,914
0.0010068665254902827,-60.425339673219625,,801,845,945,1169,566,866,654,457,376
-0.008383819065054192,-4.965028504863211,,1,0,0,1,0,0,0,0,0
-0.010122776832681988,-92.78455394343989,,431,266,164,263,56,10,45,14,6
0.0024829867498058966,-152.4842083301992,,844,956,1136,1623,907,2203,1351,1301,1395
0.002830452069723538,-51.664693993352095,,378,435,463,510,269,296,456,303,327
-0.00821225982883066,-754.6721820409629,,1641,1112,1555,2982,988,150,1499,809,795
-0.008127251418285499,-206.385416356273,,448,305,280,462,256,32,392,256,194
-0.005883617517624954,-114.68804839546893,,517,392,423,739,244,131,372,366,295
-0.007871761995937886,-208.32560372917132,,1022,704,1242,1111,111,92,52,26,15
0.0010781245290521614,-309.7464152188147,,162,171,222,496,125,6,119,89,74
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.01271999418978262,-73.60844448549122,,455,248,150,143,58,33,174,71,60
0.006124285753812543,-5.977377643922918,,1,1,1,0,0,0,0,0,0
-0.00923522087717143,-245.05013800964693,,501,323,273,558,328,43,397,234,239
0.0028099770815726774,-119.10315961430055,,629,724,754,741,402,1027,602,538,492
-0.002148273497035169,-49.34759808891665,,818,742,776,1003,402,605,434,356,271
-0.027863554333854693,-30.40272528224233,,248,65,39,49,1,2,1,1,0
-0.01083978368714384,-189.040473449179,,672,401,335,669,251,30,298,70,62
0.002453732209933052,-115.5647540229474,,857,969,1108,1528,712,1603,936,884,941
-0.0015216008541315438,-270.91727898612675,,1423,1330,2768,3172,762,979,690,445,356
-0.00658863626775605,-170.23827543196498,,630,461,448,1090,328,140,527,348,315
-0.01321569784352998,-38.77519749571923,,326,173,95,87,52,53,54,42,28
-0.06582620073250818,-23.370947547498606,,690,29,3,0,0,0,0,0,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.007982863994734154,-222.4858915060504,,284,194,139,322,46,3,60,34,33
-0.01589622319661612,-31.361414305834487,,44,20,22,12,0,1,2,0,0
-0.005755039903205684,-228.82211774368056,,950,724,593,1175,566,219,853,607,500
-0.0020131390971700183,-43.52183751334664,,410,374,340,420,182,165,258,224,205
-0.00888644027359846,-85.25635576948835,,470,308,230,474,135,69,215,134,158
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0015171336303214725,-62.0218470337283,,1030,963,829,1353,706,685,779,535,523
0.002697556710981197,-80.997836088371,,979,1120,1457,2588,1418,1988,2174,1742,1805
-0.030036133824828136,-58.75576501469508,,440,104,23,52,10,1,7,1,1
-0.01723011891615024,-166.38868561552283,,370,162,32,108,37,4,42,16,18
-0.0069917316127361875,-173.3839227353817,,400,287,378,832,263,41,286,188,161
0.0007138848160872567,-48.87175922626699,,683,711,570,873,361,594,551,482,466
0.006583320887505368,-117.70768735003425,,484,667,731,750,590,1067,806,874,804
-0.008243713304004653,-306.95119232329654,,536,362,374,727,395,139,760,447,562
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0005726079008475916,-61.45669724357537,,886,867,646,1278,506,546,727,517,571
-0.008060547397831597,-12.708485551890405,,1,0,0,0,0,2,0,0,0
-0.0021520016207897926,-5.8377980696237115,,1,0,0,0,0,0,0,0,0
0.0022314250051123433,-103.33144932311856,,2822,3159,4101,5817,2627,3000,3508,3258,3144
0.0007947369201451238,-85.77467328551135,,658,687,708,1041,565,423,822,670,604
0.0011181922526580855,-62.225005350346464,,693,735,794,932,410,795,568,460,463
0.011298329852250124,-1100.3172298659524,,64,110,6,560,6,15,48,12,19
-0.006213839054043848,-107.30931162945176,,763,569,465,803,257,140,427,362,352
0.0027307126351101734,-66.98077675263389,,376,431,492,662,238,561,359,366,412
-0.008383819065054192,-4.965028504863211,,1,0,0,1,0,0,0,0,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0056881271869052095,-207.07647094556552,,644,493,505,1058,403,110,580,213,212
0.0031832892785994354,-76.07690638568863,,990,1160,817,1521,737,1086,1170,1020,1675
-0.0024696808735091254,-87.2912321969587,,1059,946,652,1172,523,422,766,501,556
-0.005472259926925148,-88.70248427416747,,269,208,379,589,94,79,99,99,82
-0.019401441295758694,-40.341369521718974,,78,30,22,12,1,0,0,1,0
0.001824524718721395,-127.9407646960492,,389,427,626,766,501,282,714,572,553
-0.010539420623481026,-44.62580559827633,,433,262,251,212,39,27,24,10,14
-0.007073787675533547,-86.37388934379067,,1309,937,612,1136,438,332,531,346,340
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.002185351640730817,-49.907378143174036,,344,311,381,612,173,202,236,210,185
-0.0014922998252144453,-89.58553363160846,,847,793,967,1152,492,330,625,493,423
-0.003095429038866032,-213.10879537335077,,604,523,603,1129,539,237,939,632,569
-0.00012154445085565567,-84.29752393562721,,369,369,566,935,259,579,438,451,408
-0.0008618502068725863,-54.903687183541685,,742,716,661,1071,512,598,817,529,505
-0.0009990510272613008,-65.66657558900403,,953,913,1074,1855,628,951,840,508,488
-0.005800700157524227,-252.11315872959352,,918,699,643,1144,594,229,833,675,660
-0.002587875559914638,-51.57838224846013,,708,629,484,824,305,451,348,273,198
0.00943564466261803,-244.31696305284362,,32,50,16,215,25,6,48,18,28
-0.05654029910958637,-30.3646418794624,,620,41,4,4,0,0,0,0,0
0.0001504854953633607,-62.979000499832,,849,860,787,939,383,624,546,362,299
0.0038577503224855483,-71.88584334560556,,1134,1372,1598,2384,1164,1917,1532,1402,1483
-0.00791429144135123,-646.0057917737572,,279,191,26,383,151,3,134,16,33
-0.010909827317607925,-9.876932818792918,,1,0,0,2,0,0,0,0,0
0.0028408818812118443,-59.77280862369092,,606,698,804,1123,514,624,485,472,371
0.0011470934837320519,-85.28172922129994,,510,542,564,881,606,650,977,705,689
-0.0034919741585343117,-77.17858258522449,,1168,993,729,992,479,402,717,548,507
0.003007539563623031,-226.8217312557967,,1111,1291,2569,5265,2656,3130,4015,3120,3451
0.0038066183018215386,-72.94871032003265,,1051,1269,1734,2080,988,1382,1362,1358,1424
-0.006800319077039735,-208.8023580500343,,379,275,252,404,291,50,420,250,230
-0.04735088323629976,-27.794772688336664,,523,54,14,9,0,0,1,0,0
-0.0012239936714075195,-64.53092291254971,,492,466,351,390,194,435,295,234,184
-0.018117389902877645,-27.97061323899397,,136,57,36,20,3,6,4,5,0
0.003810657413574229,-271.1024007928107,,558,673,844,1197,360,1615,665,658,871
0.003117662008225648,-103.52165171338861,,1070,1250,1557,2145,873,1650,1089,1145,1216
0.0020433808630277474,-62.521463043194885,,204,226,303,175,128,168,217,131,142
0.0027782429075574556,-58.894715384657275,,1099,1263,1108,1518,777,1171,1067,893,1024
0.0009474806736053639,-56.56738251752331,,883,929,944,1252,618,653,940,759,831
0.0029949350653849707,-63.574193351919845,,1051,1220,1020,1814,934,1461,1476,1022,1303
0.0058248489537462075,-157.65067742347182,,538,715,845,995,642,1466,831,602,634
-0.006843999766565899,-92.83407573633436,,631,457,324,435,235,91,292,182,148
0.003356046241881607,-88.43809280017388,,1027,1213,1792,3135,1569,1734,1763,1558,1563
-0.007322492771487124,-44.73535686951241,,532,376,348,361,83,141,106,63,51
-0.00056201260455654,-62.18717562778263,,685,670,548,917,478,519,738,667,646
-0.0021138392322070368,-91.2881755274048,,875,795,1046,823,315,453,248,200,126
-0.004411724440557591,-128.1877883788773,,817,665,544,501,250,694,258,220,154
-0.02153848160684147,-36.16115279989497,,610,218,113,163,27,36,16,11,4
-0.0003295723592523733,-53.64959076403278,,389,385,373,443,242,228,389,234,254
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.01137102968873402,-62.483888123115236,,1169,681,635,585,92,115,98,66,38
0.002752277704515794,-131.39151004162525,,1382,1586,1755,2520,1077,2570,1832,1634,1673
0.0028684262491509523,-54.10300723399351,,796,918,937,1439,765,1104,1406,1192,1525
-0.017079009175213468,-45.594275627839494,,587,260,216,100,11,30,21,8,5
-0.0008501233542231677,-150.09895883136284,,761,734,504,626,351,980,457,380,331
0.0038886546941418977,-137.90386904419935,,17,20,6,66,34,1,27,17,31
-0.003824930937533366,-127.75934169132795,,1060,887,783,1078,361,1037,543,268,319
0.002871341781200866,-112.71860156030503,,998,1152,1677,1900,727,1249,848,767,688
-0.02390682830620367,-67.30456413026064,,266,84,9,6,1,5,5,2,0
0.003938353638340309,-66.8997184524352,,1287,1564,1645,2028,1045,1567,1427,1315,1473
0.00019918009981766474,-123.5576651687777,,1350,1371,1052,1637,722,1595,951,839,1025
-0.002363670863765717,-86.22928302955661,,254,228,195,152,33,21,74,37,65
0.0015668856311279776,-47.66280037842613,,640,694,683,893,442,527,710,642,639
-0.013426164692524634,-36.98622961108139,,518,273,185,165,35,37,39,19,6
-0.024540708957993117,-27.668585339211234,,296,91,36,39,7,9,5,4,3
-0.007706872837712613,-126.667235701884,,968,672,491,951,358,215,460,414,421
0.0006311781661698724,-54.713517285251264,,1046,1084,1011,1916,774,1008,1235,977,1061
-0.009149298853432792,-42.943393744474456,,761,493,334,405,153,153,180,139,124
-0.00061001088509352,-88.73781745393516,,686,670,778,1264,531,358,709,556,468
0.0045632364748235815,-205.9783534192573,,430,538,735,1037,322,1174,471,496,572
-0.002977469906769765,-45.7163478847777,,782,681,660,856,329,291,357,309,255
-0.006742492316284992,-98.70782313788604,,684,497,408,863,294,189,377,296,294
0.0008890696180044099,-57.58718073303476,,774,812,896,1209,544,454,622,556,480
0.0005850438997487702,-120.51768275128578,,1165,1205,1275,2211,1079,868,1588,1296,1331
0.0010546626147803812,-225.56984637329435,,903,955,976,1069,429,1448,620,601,480
0.003438618233789565,-222.04478888781773,,34,40,6,52,25,0,35,4,11
0.002544113498055467,-58.507350098272475,,742,843,1132,1474,556,731,964,723,827
-0.0013229831498688099,-524.1321787437892,,698,658,1045,2396,1260,493,2216,1731,1751
-0.0007054120719150701,-53.842139071715785,,536,521,526,667,305,290,501,340,333
-0.015038748962460389,-46.28003596481678,,397,194,125,112,24,85,35,29,14
0.006543737303546061,-117.31079897169988,,318,437,591,878,297,756,421,490,476
-0.039759921720640475,-20.642999523726317,,89,13,2,5,0,0,0,0,0
-0.0007992290342800656,-87.67438532202485,,695,672,502,992,297,596,405,300,336
-0.008317347267193718,-66.76022968864241,,309,208,220,355,52,140,69,65,33
-0.001982388069206641,-84.45901158815906,,497,454,347,520,367,294,467,300,383
-0.0092212234976202,-90.09939925119362,,453,292,431,365,50,113,19,15,18
0.0012238946523153388,-70.50911206695278,,971,1035,893,1093,498,952,732,690,671
-0.0021657286052003564,-164.56130042130198,,509,461,553,805,246,935,343,355,390
-0.0035996604230597844,-72.84333926182457,,740,626,759,1066,255,309,373,332,292
-0.01140611483425251,-37.16981909929819,,713,414,274,331,94,113,81,66,50
-0.0018671829835756526,-70.03777912205359,,854,785,745,1053,488,390,656,538,507
-0.0034102423778488867,-81.40076698054715,,390,333,438,659,211,179,269,344,341
-0.00759723103870155,-204.81447989036985,,405,282,120,313,75,13,95,37,37
-0.002087413312512767,-82.41112264664756,,934,849,858,1047,263,564,473,331,251
-0.0061187811459324885,-58.48610311343652,,758,568,354,514,224,194,315,289,228
0.0035601812556020924,-109.21253739468628,,370,441,463,598,182,587,291,342,373
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.005188939869506584,-72.24394432784827,,435,341,400,529,141,121,244,257,198
0.0013411965410588277,-82.02898089448814,,1146,1229,1274,1782,866,764,1296,1141,1155
-0.008643528023806432,-298.48675193114025,,834,554,591,964,373,79,688,441,420
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.008625848089471743,-712.7725751269495,,375,249,41,361,139,3,148,22,52
-0.0061690198113271266,-83.1505049977819,,257,192,181,115,40,6,37,22,12
-0.011466330897995734,-36.60365155521517,,457,265,213,176,54,92,46,26,18
-0.042238898027658775,-17.075551532488475,,332,43,14,10,2,0,0,0,0
-0.00304680461541896,-203.37028205200775,,1143,993,1031,1559,689,288,999,755,726
-0.011457067776800823,-83.36927819651925,,563,326,282,215,96,28,143,66,72
0.0041494093279787515,-88.21226966250265,,1089,1336,1936,2613,1327,1684,1465,1367,1269
-0.007495747770364091,-7.646242726766065,,1,0,0,0,0,1,0,0,0
-0.00390887444050913,-62.62978387767262,,876,730,741,722,245,464,270,208,164
-0.0002785851696612122,-104.82984368959669,,526,522,680,834,234,588,272,336,300
-0.0030528044973341245,-72.26364056749189,,914,794,641,968,514,538,685,591,567
-0.00441161806647857,-42.89874259113688,,562,457,375,537,187,294,310,165,174
-0.007836747588396706,-179.9718910041075,,505,348,240,477,273,61,398,235,248
0.0016737097644728433,-162.38724040647728,,807,879,793,925,507,1383,698,596,537
0.001423481582652152,-75.48781741686095,,711,765,649,882,583,1074,887,767,815
0.006141469197360086,-237.46661821178816,,991,1338,1660,2229,1226,3214,1936,1984,2145
0.005258572583688788,-87.26377190755889,,775,1003,877,1112,684,1120,1035,908,894
0.0011363366963318018,-59.46083138728547,,1106,1174,1055,1294,711,853,1038,949,923
0.002391309209980538,-114.47272159014592,,524,591,736,975,305,828,421,452,519
-0.007432179334161262,-7.216661601207241,,1,0,0,0,0,0,0,0,0
-0.008383819065054192,-4.965028504863211,,1,0,0,1,0,0,0,0,0
-0.0021262966654695785,-47.86441303041141,,695,631,553,960,363,481,466,312,392
0.0016039972851867815,-89.04910930220043,,356,386,809,1244,387,461,432,410,359
0.002644244758687265,-77.60445723429443,,1311,1497,1668,2509,1017,1835,1425,1162,1227
-0.001086240831763119,-61.76753919160287,,641,612,644,795,363,321,545,464,435
-0.010988926357274203,-128.7916252960266,,245,145,293,352,32,154,20,24,23
-0.011012140263072718,-96.36210414508703,,299,177,175,375,105,23,126,39,58
0.023488611549612147,-1668.038197555287,,21,65,24,1330,81,4,159,22,49
-0.00104474507883355,-68.1848351629105,,1484,1419,1277,1625,670,1134,840,811,652
0.002550116672047377,-63.358450281509405,,983,1117,1118,1394,597,1075,1004,1018,957
0.003047340956171834,-243.2298860137043,,1167,1358,1426,1961,1049,3030,1656,1514,1760
0.0011582267628512733,-44.394433101124825,,346,367,315,376,199,269,359,244,231
-0.013133729577776303,-77.3814791899663,,476,254,221,372,57,1,10,4,2
0.0009573745912119461,-57.1395949127575,,510,537,439,713,422,410,558,476,433
0.006522516874709814,-10.238688589665664,,1,1,2,0,0,0,0,0,0
-0.0005269271753796357,-55.46620877642284,,1125,1103,934,1470,753,893,967,842,780
-0.004569160868674612,-82.34769329758203,,511,412,473,524,129,289,86,100,93
0.003129408710675005,-75.35752193233321,,1269,1483,1569,2028,995,1797,1512,1398,1384
0.00739886268922155,-295.37819824021665,,860,1233,1561,1631,1284,2922,1739,1513,1549
-0.008243177289758114,-55.52672549669714,,352,238,252,236,40,107,51,39,21
0.008229188242327354,-139.52705134926723,,30,44,12,111,34,4,39,38,49
-0.009189953955423038,-139.45433721124124,,254,164,202,403,138,34,240,207,181
-0.0047180041033859305,-60.716841872555065,,535,429,381,531,126,296,181,148,137
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.0021090787453852504,-68.28544318689856,,309,280,490,587,147,205,154,66,36
0.0029470387618858894,-50.7206155050036,,1147,1329,1445,1947,942,1336,1369,1299,1376
-0.010457010919605839,-207.1341930950351,,295,179,223,483,186,37,343,261,241
-0.002380201510889202,-74.03908545143798,,664,595,480,1049,352,444,558,260,357
-0.0006968443165268489,-57.24451988623409,,1046,1017,1021,1173,513,778,566,541,489
-0.007954483160299338,-42.977945961112084,,384,263,189,160,82,105,82,97,50
-0.00666591486181084,-41.34590826692492,,491,358,245,361,132,151,197,141,132
0.005109704991849671,-302.6606162147021,,416,534,837,995,313,1431,508,524,553
0.0011081417694856794,-93.00588096992674,,322,341,400,577,165,505,229,257,292
-0.04735084167008062,-23.467878833075428,,782,81,20,12,1,0,0,1,0
-0.005495651687682681,-69.81204379828235,,332,256,411,434,71,48,55,48,28
-0.001165928806058052,-64.4114830131148,,344,327,352,545,194,447,252,278,285
0.0030244439268530964,-101.73672553593464,,872,1014,1201,1649,780,1642,1091,957,901
-0.0038367030194792814,-45.371993170286785,,305,255,227,344,124,206,213,225,194
-0.02564244355462133,-64.56223575088364,,1183,347,104,153,45,47,64,51,20
-0.00781904155865766,-81.52397336097431,,855,590,306,454,258,220,379,288,240
-0.002458557000441032,-50.13616884228381,,323,288,387,447,154,161,199,176,171
-0.0026740909420423006,-128.26027200816128,,656,580,733,866,324,283,785,558,649
-0.011534708423200436,-36.150981714116995,,316,182,153,152,27,16,22,13,11
-0.009859297514934895,-62.17883697638357,,339,212,283,253,25,22,9,11,5
-0.01360928692374644,-73.22224311950988,,117,61,17,66,15,2,19,2,3
-0.0026813315730993036,-150.94072479299794,,751,664,466,832,571,367,847,573,586
-0.006460616127234198,-267.1291801442957,,957,705,601,1271,638,312,940,676,746
0.0036980341150086426,-1963.5038671331552,,485,582,127,771,473,23,736,140,330
0.0009816625272326338,-231.12713026864745,,616,649,702,1181,793,314,1131,799,761
-0.00031418555889783494,-49.36811369808949,,804,796,678,1077,552,748,826,616,635
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
-0.006760272503162556,-3.880948186846521,,1,0,0,0,0,0,0,0,0
0.0015189945842961545,-72.91994313093444,,923,998,985,1481,749,1465,1165,1086,1185
-0.0004906794646326734,-103.06965802268357,,679,667,503,929,532,348,740,529,523
-0.0009541830583379984,-98.98266252961827,,670,643,1124,1251,344,415,424,255,201
0.0035883826281317846,-82.83254768738904,,313,374,429,582,185,550,345,355,351
