Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2,Estimated_Read_Number_t3,Estimated_Read_Number_t4,Estimated_Read_Number_t5,Estimated_Read_Number_t6
-0.00457616383916615,-143.93275016727,,356,135,726,501,92,41,0
-0.010645280607424291,-37.164741456429134,,202,57,277,213,34,0,0
0.0012792760994168692,-41.042681812360186,,724,365,752,683,215,184,290
0.0012784044994629774,-103.91856220560297,,686,346,632,732,216,202,537
0.004874647552388821,-31.11275992857672,,779,467,1376,1428,468,408,405
-0.01577002635545998,-127.2636720987031,,846,188,1028,400,89,0,0
0.0002993401830572841,-90.27699324938256,,767,369,981,713,229,212,507
-0.012451968504856088,-85.0140819316359,,615,160,827,457,87,0,0
0.002459286015108476,-48.84815977624731,,869,464,821,948,266,263,353
0.0029941041338855732,-43.74022488300097,,989,542,1387,1029,405,382,411
-0.0015058315351244552,-74.6138468251691,,1136,502,1206,982,236,229,441
-0.018011286576261203,-134.72197895511488,,281,56,667,232,57,0,0
0.0032003151353296633,-100.74827414059982,,579,320,502,970,272,251,398
-0.06649993697821187,-12.504236922335293,,368,7,4,0,0,0,0
0.014651999487207672,-748.0450549135987,,257,246,3,250,116,118,198
0.0008574508713805919,-147.2478779092351,,461,228,845,585,193,76,7
-0.016439535500734258,-63.343814066993325,,306,66,471,193,31,0,0
0.00837494059413759,-29.36716509920941,,71,50,60,70,35,52,95
0.0076808847415866,-151.81470812019296,,673,462,609,1449,586,574,946
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.00031377758811987474,-53.638274371737566,,929,434,1146,835,276,199,93
0.023537035887329295,-2194.577877341527,,311,457,4,789,489,563,820
-0.010161019315095676,-65.77550174527303,,355,103,542,391,80,0,0
-0.009654043950531318,-55.451850798592595,,311,92,394,406,55,0,0
-0.014877645738081285,-102.08746578829651,,393,91,647,268,68,0,0
0.0038019032768795303,-33.34873519000006,,1027,585,1373,1379,464,394,399
0.003726291967202482,-42.434428239664555,,480,272,657,626,190,211,333
-0.015647380988292117,-20.39744575686203,,89,19,57,31,2,9,5
0.023629158220917525,-3280.829793796933,,424,626,4,1084,502,521,130
0.0012633481057158684,-62.45393552376644,,664,335,884,1175,256,187,252
-0.01679255901837793,-30.014788775666727,,306,64,166,142,7,2,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.001436313477713759,-211.69431984686713,,1124,498,826,470,243,373,54
-0.015619342389873152,-110.64421514944111,,489,109,793,319,68,0,0
0.027190624374495237,-869.2480891717597,,114,199,4,379,125,91,4
0.01890321873386702,-1117.0141292764365,,337,396,611,1357,481,507,20
0.005188892735822605,-61.569301754508714,,489,298,941,545,228,299,426
0.003972476921832745,-68.2348212115248,,704,404,753,458,244,332,354
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.001185031530907532,-154.83029225340596,,980,492,1241,1260,368,348,42
0.0008512234686456892,-86.52854969130885,,732,362,1007,987,305,238,32
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.021616958162148793,-2399.739220302748,,495,663,45,1349,835,963,2316
-0.004739525918566134,-4.80533134090383,,1,0,2,0,0,0,0
-0.00225385230242367,-49.414011976768684,,1195,509,1293,990,213,218,102
-0.013344276137434549,-83.20154113504512,,358,89,626,309,66,0,0
-0.015103308490727402,-93.22626430701429,,427,98,726,317,59,0,0
0.0012303917735297298,-110.95062302362994,,600,302,1141,877,291,259,35
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.020059081992401556,-2793.646968329887,,495,616,4,858,484,553,1071
-0.009222982639660475,-7.72064474458124,,1,0,1,0,0,0,0
0.02180579974682041,-3232.052311461897,,516,698,4,1026,458,581,663
0.02269470706428162,-2649.866839296145,,355,501,4,843,324,647,52
-0.04512634769468487,-10.554196039164122,,341,18,7,3,0,0,0
-0.0025115732168808046,-44.556820141658804,,1430,602,1685,1076,302,232,245
0.0011099295857838075,-53.42717557554576,,752,376,548,684,198,202,263
0.023587898293135855,-49.7204622776417,,3,4,4,41,2,1,0
-0.013129763698210874,-92.49260242810415,,456,115,698,341,81,0,0
0.035818543204469595,-6458.644453276838,,223,591,5,2076,1294,1162,10
-0.019553977096910535,-56.94286904385835,,42,7,44,127,4,0,0
0.018510896457472538,-291.5814701153356,,138,159,57,349,56,0,0
0.003954598582600059,-60.769786024754026,,947,544,818,975,371,339,291
-8.64028918262324e-05,-87.53081578307474,,521,246,725,829,152,178,32
2.9164684571974554e-05,-19.25164075559401,,1,0,2,8,0,0,0
0.02955816727500907,-617.3228012291748,,114,223,40,591,222,186,25
0.0032897994620115,-131.00806016017043,,817,454,917,1382,468,314,714
-0.013606240878171392,-67.32172565176307,,275,68,463,222,49,0,0
-0.012384015629135488,-42.73947943947258,,398,104,424,264,44,0,0
0.03626098859970904,-3883.6756441847383,,188,509,5,1258,983,946,22
-0.016392337105217463,-34.31507571820268,,171,36,11,14,0,1,1
-0.005139741510055964,-11.591814941187339,,1,0,2,0,0,0,1
0.02569724141373948,-2563.7657126397744,,307,500,4,924,449,568,145
0.022404430873374955,-3246.7667711594877,,425,591,4,1045,523,560,1107
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.011823306359798967,-100.30627362466136,,489,131,847,453,96,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.016598501230337438,-5916.642056933898,,1039,1095,3,1455,294,96,16
0.04194973999678764,-1785.8579798881071,,3,10,6,1003,250,378,2
0.018456552607095944,-1510.127815063162,,344,396,3,499,223,202,287
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.026307852428556964,-2227.8993774232194,,168,282,4,781,550,799,35
-0.013907802581795945,-51.92857327917716,,269,65,359,169,38,0,0
-0.015705366873432287,-206.532706715617,,1014,226,1655,666,134,0,0
-0.021996973736601373,-44.24200446824554,,25,4,26,11,0,2,0
-0.016031084453050452,-48.56959547190632,,278,61,358,148,26,0,0
0.002408937004864161,-42.84176650989739,,549,292,1021,785,248,214,313
0.029393666369267858,-1563.203829518576,,143,278,15,922,462,358,168
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.003798709222024443,-116.732732675744,,446,254,170,583,198,240,166
0.0012853157955720316,-30.7575805103549,,304,153,257,295,95,80,62
0.005936439766633661,-50.953476797610534,,387,244,367,584,203,228,287
0.002985526877538591,-61.45511175880956,,963,528,1328,1240,415,354,612
0.03292804963335361,-890.685633670744,,65,150,5,430,219,194,7
-0.014840921823632433,-105.67390879043289,,605,140,820,345,78,0,0
0.0025994241840690074,-29.861246611253744,,582,313,913,755,252,211,212
0.0026891992763581887,-133.19964045959819,,752,406,1891,1512,584,390,90
0.025392658782691827,-1091.2349826388552,,147,236,4,479,289,232,220
0.003060033864268507,-31.39337512868928,,778,428,1027,940,306,292,253
0.024164915893848914,-3610.7315349441915,,479,725,4,1207,748,837,533
-0.0020126871016030064,-87.82211222920986,,731,315,1635,1371,331,122,219
0.022411810222869158,-3014.667993955814,,387,539,4,987,452,378,728
0.0010519542458080045,-40.53287837013575,,931,465,1080,854,290,264,319
-0.01883644109537335,-89.01428654912361,,422,81,593,195,35,0,0
0.0027162713863909693,-83.4324249912917,,1875,1014,2476,2364,836,654,1020
0.018915057433139756,-1578.8640704617842,,290,341,3,512,224,271,678
0.003539922386798716,-152.77621851808158,,786,442,543,1253,381,335,593
-0.013141282701395252,-81.77946674671087,,475,120,718,367,72,0,0
-0.00023989492280534997,-78.79711891730845,,2673,1255,2259,2589,680,513,626
-0.01900853617253025,-96.66569533133129,,442,84,709,255,33,0,0
0.001462605967085969,-35.111240828799396,,945,481,1024,896,294,246,294
0.02493160535620823,-6588.095987920242,,648,1018,4,2053,1649,1326,864
-0.015341560408685024,-130.08534025147708,,679,154,1179,535,79,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.01049939949492281,-29.751124983865477,,391,112,226,237,26,8,5
0.005975780997312031,-66.56034886879644,,799,505,1301,1407,545,502,840
-0.014940024217197166,-68.67466334543907,,425,98,563,233,45,0,0
0.002931387852125217,-360.7715659832174,,1104,603,1859,2747,639,723,64
-0.015179223549113264,-72.79253798236704,,388,88,568,244,46,0,0
0.021459343412248616,-3301.9042122305314,,547,728,4,1019,637,656,222
-0.01521098315638552,-94.5499011055447,,940,215,1107,594,35,13,5
0.03002683730789508,-1322.3062719137831,,91,182,5,598,323,161,6
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.031155913409791552,-78.24319996495458,,150,15,300,77,4,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.004791353046428602,-266.17301200800944,,456,272,613,618,212,115,4
-0.0024389906128104762,-195.37188681952387,,514,217,891,391,128,64,4
-0.001123967391178665,-47.50934390913113,,866,389,907,838,214,146,262
-0.005825846723809519,-184.07773877786994,,199,71,2,44,2,0,0
-0.016036726638148216,-103.90561524828627,,494,108,902,416,50,0,0
0.0034703713626356484,-47.51930050981893,,850,477,1370,1135,408,347,522
-0.004330730879162782,-129.3597894196926,,1400,540,3058,1950,328,240,254
0.0019800648533798444,-104.93945547779231,,633,330,542,961,203,264,106
-0.017713890067140206,-23.462326384299942,,253,51,182,85,9,0,0
-0.06590857647028707,-17.794532747644404,,639,12,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.022145775422967813,-1133.0990931773372,,200,275,4,407,79,95,2
-0.009311175401664411,-42.44504126025912,,40,12,1,11,0,0,1
0.0009661267866776649,-117.17160775972917,,895,445,1126,998,296,314,53
-0.020534230261818682,-68.07101381334458,,333,59,459,151,18,0,0
-0.001229924362804374,-71.85961236552457,,376,168,223,429,70,78,49
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.002575158141191753,-69.00106545470582,,1003,539,947,1141,381,344,503
0.007323521883287675,-63.63547301908054,,1060,715,2013,2036,942,838,539
-0.024598861181140012,-24.41606982581572,,309,45,37,38,2,3,1
-0.007868740052128637,-47.34852347593139,,269,87,67,119,23,11,5
0.0014998591578865676,-63.408724299588,,394,201,433,612,149,127,34
-0.0011830777359282752,-66.87208648452798,,671,301,617,529,141,137,321
-0.013534869779993446,-127.98480429507279,,420,104,798,369,100,0,0
0.006182455694700735,-92.20117157196508,,528,337,582,765,329,354,121
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0013966707521665582,-62.66453316247322,,841,427,680,841,250,219,361
-0.006966522942950588,-7.494035447733628,,1,0,2,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0043244873325164485,-88.22623716775061,,2721,1591,4359,4540,1562,1285,1812
0.002076310936357056,-306.5383345734813,,754,395,1169,666,230,113,13
-0.001028312070746465,-66.77230933699101,,665,300,685,613,152,158,33
0.04058312685549653,-827.5364479269357,,4,13,6,567,64,61,58
0.0033318266921666517,-228.11128894321095,,456,254,115,730,220,357,135
0.023131269669941806,-2190.5519175258723,,336,484,4,780,428,420,572
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.002660406856717922,-247.48463309195358,,541,226,1141,742,149,91,0
-0.00032069879662159715,-157.4914665185757,,873,408,1268,1066,310,276,17
0.0021215756236838187,-54.84380319583029,,830,436,694,888,275,238,324
0.024654950830728512,-2417.433904943279,,286,443,4,878,278,179,107
-0.04737449532275625,-15.454600552288875,,77,3,18,3,0,0,0
-0.01422052268896917,-117.42342800925823,,348,83,789,367,79,0,0
-0.015942607734008032,-31.85957467019024,,315,69,241,147,8,5,1
-0.001105223663596016,-64.05625811951954,,1134,510,826,1009,242,192,293
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02360428803436598,-2195.955939906024,,316,466,4,792,388,347,260
-0.0009686258731067218,-32.72134298596111,,785,356,1082,801,199,175,127
0.0017523619443154878,-75.71535468711367,,727,375,956,903,280,243,66
0.02285930739335408,-2851.184185431618,,440,626,4,955,510,660,714
0.0020410105947725058,-345.52966406576724,,723,378,1324,800,272,121,9
-6.06077101417417e-05,-47.46351616658418,,984,466,1311,1304,284,218,295
0.0036446525677091336,-55.3265206830968,,870,492,1047,1104,361,370,194
0.00030924273798863954,-298.6380093160876,,571,275,819,598,125,106,1
0.03531054181313507,-377.81860826637126,,9,23,5,250,51,71,3
-0.02795571645636882,-29.857548473921028,,316,39,11,12,0,0,0
-0.0024755724218462737,-55.379745595203346,,869,366,918,696,170,151,266
0.0037593256067487164,-79.08448029918239,,1035,589,1548,1602,597,444,768
-0.012974395800245727,-68.4984842327,,156,39,86,238,21,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.00120262690073113,-41.91229674779486,,642,323,926,866,274,157,254
-0.014658146630303098,-146.84750082854652,,550,129,946,395,104,0,0
-0.0001851675016114919,-44.38082921526354,,1046,492,822,870,240,207,255
0.007947817079936095,-121.01368691448798,,1060,737,2244,3392,1421,1066,1607
0.002909796890850879,-36.1464162822853,,955,521,1543,1201,420,373,344
-0.012338955394819662,-66.78649962158312,,425,111,570,314,67,0,0
-0.03352597563825967,-25.175517755158427,,333,31,14,8,0,0,0
-0.014811427736631258,-48.16433888553158,,362,84,388,175,35,0,0
-0.0034752060535202965,-107.8380568519823,,135,54,2,28,2,0,5
0.023177413742363488,-4494.840027066703,,546,789,4,1394,739,1042,1947
0.0022169726881272746,-52.35258468884519,,1197,632,1351,1345,421,382,540
-0.020807184002222114,-53.29633287720085,,128,22,262,88,12,0,0
0.0024467106023779574,-87.25132838728945,,1008,538,1130,972,383,358,668
0.0033077027882958544,-40.11152211746706,,829,461,899,1006,334,295,237
0.004026193948907403,-196.41225010563133,,803,462,809,1339,445,411,1067
-0.01371496930960638,-145.11226774724324,,501,123,991,460,112,0,0
-0.016363107858368982,-82.61921695756658,,518,112,708,286,46,0,0
0.0019595474687391407,-183.54449500302584,,974,508,1806,1634,630,372,49
-0.008909120890063339,-35.770939639387755,,427,132,257,193,30,27,62
0.006076854515425082,-49.57647238188058,,519,330,660,779,333,265,193
-0.02116810350726595,-167.3530853992601,,834,143,1223,385,44,0,0
-0.006694940219639375,-112.02705093769757,,768,264,770,340,89,29,7
-0.02166660789997397,-63.32291349096698,,572,96,60,99,5,2,9
-0.012666081906170953,-47.23586338877337,,334,86,450,230,42,1,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.012145872298846862,-38.27806493187394,,1049,278,737,392,44,39,47
0.0031873527132794404,-114.37966558470251,,1133,627,1604,1701,513,467,150
0.006526680744029632,-65.250303363729,,845,549,989,1068,477,434,760
-0.022009113750585986,-25.72627436155865,,461,76,204,71,4,5,2
-0.01527099445277124,-61.07951620760847,,574,131,586,257,47,0,0
0.0296659054967466,-200.25388947387762,,8,15,10,97,106,45,1
-0.0006713712485251102,-37.446962702489365,,884,406,888,760,186,180,243
-0.0009770079399010452,-40.773396647840045,,930,421,1497,1085,268,200,219
-0.027953174944116983,-17.048015513453542,,206,25,6,6,0,0,0
0.0017916044272526482,-90.48130631821826,,1157,599,1448,1294,439,344,718
0.0027912778784426585,-99.40206256654399,,1283,697,996,1298,380,494,687
-0.004011131204761821,-54.39840100680292,,222,87,233,144,12,17,9
0.0020221629578483944,-38.145971925266664,,585,306,843,585,227,211,170
-0.01605081237402448,-31.83632097052061,,362,79,270,127,8,2,4
-0.01993747988511989,-22.137571180185294,,222,40,47,25,1,2,0
0.011314897244641655,-1145.1234523231874,,742,606,788,1036,372,353,6
0.0028941386440393987,-162.25665887191366,,928,506,1291,1329,412,481,74
-0.002520051649884761,-116.20840179948053,,726,305,570,343,79,68,13
-0.0006125472657226962,-101.67663101611393,,656,302,1047,831,227,203,19
0.021195650486361736,-2875.437993809534,,369,484,4,902,484,544,1262
-0.0027251016868806545,-30.557769280420377,,742,309,632,578,146,86,101
0.0009379980062643185,-55.08623998967659,,638,317,743,699,174,211,77
0.0018600872443160315,-30.053405038638363,,726,377,918,849,260,218,233
0.0029574679120737855,-239.00489554858015,,983,538,1805,1560,631,530,57
-0.0017839444322013545,-76.46330964489181,,837,365,826,680,170,155,374
-0.005866357662135973,-16.418469663889738,,20,7,32,32,2,0,0
0.0002645134467896817,-129.2774319627453,,650,312,1431,1014,274,272,44
0.006346907673153658,-314.26497829364405,,500,322,1909,1883,785,718,93
-0.01587356763860503,-84.46135234306196,,406,90,697,308,44,0,0
0.0063794432946640564,-628.0361278455688,,363,234,2,168,45,60,101
0.023673130832914613,-2729.5079579368517,,317,469,4,951,581,485,764
-0.029472929494582977,-20.213061163256366,,90,10,1,3,0,0,0
-0.005003543144632767,-271.2971700722369,,592,221,83,633,115,149,371
0.016527400163168775,-1023.0848170610989,,274,287,3,343,98,84,110
-0.012199452563237817,-65.51013621537976,,484,128,610,349,70,0,0
-0.011862867482866902,-47.769543294450926,,404,108,372,190,17,5,14
0.0004756903465039984,-50.03246945690371,,816,396,822,708,207,218,336
0.02058250249279565,-3474.0185166415426,,542,691,4,1044,464,556,1018
-0.0005055253569657605,-241.37231668564766,,566,262,73,690,192,237,259
-0.01059193204876098,-37.1925086059508,,563,160,247,229,31,23,51
0.0022581611621893052,-36.91725459363995,,659,348,712,746,232,198,141
0.022799825517902703,-2236.974698822167,,350,496,4,782,453,395,235
-0.0016083671009197555,-82.92601817315602,,300,131,128,278,50,42,8
0.0010337027622555062,-70.39640108495527,,606,302,856,769,168,228,395
-0.0010141897500121869,-232.11043228440835,,555,251,721,414,105,57,2
0.020375147875930907,-1618.0110334821004,,313,395,4,555,278,356,530
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02020190347499046,-2118.04888142165,,422,528,4,687,265,325,189
0.0023984337532041355,-34.406900457061816,,1104,588,1438,1223,373,374,370
0.002069943421903739,-77.46285360920298,,670,351,844,929,225,257,84
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.011561975343709768,-42.501491335861516,,250,68,166,232,25,0,0
-0.021679161734951744,-37.213778873654675,,226,37,196,68,4,0,0
-0.009081790561993229,-35.01053191584556,,384,117,226,123,21,9,19
-0.03969181704503464,-10.480273047786389,,214,15,18,6,0,0,0
0.0018096802949909062,-71.39919092114492,,961,498,1025,1181,342,280,115
-0.02718212916252498,-103.02671553095034,,191,24,464,139,10,0,0
0.003298649696434422,-104.20209450726618,,993,552,1764,1702,677,425,796
-0.002389238002296821,-7.165761569384248,,1,0,2,0,0,0,0
-0.005102389985782747,-34.517117322216905,,791,294,724,436,102,95,102
0.022574139172563443,-3404.6650196524074,,419,588,4,1096,500,419,861
0.0035324108158762708,-39.542896101911346,,812,457,872,841,327,299,340
0.002230576923425673,-184.1517095956745,,373,197,513,419,91,93,3
-0.0024915519260907803,-90.75619232176663,,398,167,596,354,98,31,5
-0.015778553180133045,-106.49850702600892,,662,147,897,362,69,0,0
-0.004353433284034591,-88.14374169532876,,660,254,1073,583,185,82,19
0.005692890560677578,-50.46784438025611,,1027,641,1661,1445,661,548,740
-0.00660097325710906,-175.82069089892963,,664,229,1156,437,145,42,8
-0.00026753793303552556,-58.622416177308786,,1129,529,1231,854,291,257,135
0.020520768270660725,-3249.196132917501,,504,641,4,989,494,523,952
-0.006808032438190417,-5.213090004690383,,1,0,2,1,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.001879567317316406,-66.81192338020428,,677,352,525,826,215,201,268
0.006243787549774083,-182.06758192770766,,313,200,172,990,316,315,320
0.002082939890321424,-166.56594994288992,,1051,551,1471,1629,457,407,1008
0.0013466330943644209,-49.39685923300178,,577,292,674,648,184,162,70
0.017841294377713188,-1347.5077035417025,,270,302,3,442,73,26,80
-0.018912146776901968,-59.83520574333331,,195,37,387,174,13,0,0
0.04108746026505353,-1726.6209605498757,,10,34,6,969,98,232,4
-0.0005208684964077589,-50.49183452311078,,1414,655,1521,1309,399,277,126
0.002011848224526557,-46.906197319427996,,910,476,1167,906,291,295,195
0.005328990811438915,-73.22573389862018,,1135,696,1517,1388,622,604,925
-0.015586193978107992,-56.838795215390896,,222,49,394,174,29,0,0
-0.021232362849861637,-63.42025611528555,,372,63,459,185,9,0,0
-0.013327303676404296,-64.8425078849709,,424,106,601,319,51,0,0
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
0.003792850763487152,-61.93240295031198,,1053,600,1137,1192,492,417,243
0.013962604666718961,-1863.283174257685,,527,489,3,517,150,131,190
0.0028233106140539152,-54.22904020780152,,1125,612,1799,1340,526,410,301
-0.01626870393105177,-370.571332499507,,864,188,2087,802,209,0,0
-0.007800398490956833,-43.91392536955172,,233,76,172,216,19,14,39
0.03193978009487441,-229.05128976244254,,23,50,5,110,118,96,5
0.023921263338409382,-1556.1667274379683,,216,323,4,589,302,305,52
0.002847997179779569,-58.74007494221035,,266,144,254,359,80,127,236
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.02043397962301007,-90.72115468394273,,282,50,577,214,21,0,0
0.002640135000432695,-66.27842106283887,,1141,615,1422,1243,443,399,662
0.02651385769506993,-2370.6341408256553,,220,373,4,892,599,572,96
-0.0005745273864741934,-163.61509355248046,,562,259,192,705,150,166,301
-0.0012396936676443374,-46.144397129092766,,1030,461,943,781,215,179,296
-0.007177519848876928,-29.445621907262378,,351,118,166,154,28,32,42
-0.001821643375549237,-56.459292750745405,,460,200,215,319,77,90,152
0.02007874162546867,-3112.5397721386207,,458,570,4,935,485,483,1177
0.018491026359811345,-1713.8260319786486,,363,418,3,549,272,272,525
-0.037400690812840115,-31.10549900582782,,611,48,24,19,0,0,2
0.021390960778803307,-2032.4510624330946,,306,405,4,691,172,69,36
0.02081948634000014,-1590.3411057142848,,303,391,4,559,326,317,436
0.0034223293320257957,-40.10395234098279,,938,525,1288,1149,384,354,490
0.022174456861083453,-1154.0525813757429,,229,315,4,449,272,317,302
-0.017320316354502128,-72.12109702352004,,966,199,192,100,15,21,2
-0.0022844905602297776,-57.127738632010434,,882,375,400,459,139,140,136
0.021004334537790742,-2102.564435041299,,391,509,4,703,329,348,222
0.006682250307242677,-47.447372647425055,,477,312,795,856,242,348,301
0.007506816295770313,-690.2943985838863,,323,220,2,190,27,23,20
-0.02870612685625211,-67.52116500112398,,244,29,320,91,3,0,0
-0.02359411041215182,-20.29833011800855,,108,16,54,44,0,0,0
-0.012095980942572044,-103.2000184570544,,715,190,826,456,121,0,0
0.00562389021575537,-57.04860148301974,,823,512,894,1203,449,411,332
-0.008705347855874783,-73.51872524625861,,390,122,327,433,94,0,0
-0.01240689114711174,-189.65424081989576,,482,126,1125,580,167,0,0
0.004188457043710974,-59.046740349101555,,719,417,828,967,372,284,490
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.0053384457517042,-37.41072620064061,,916,562,1234,1279,458,457,443
0.0019571350849082797,-409.5889042944436,,569,296,870,600,196,136,0
-0.003769770436642373,-79.49367444281694,,594,235,1140,817,143,115,20
0.020712115176953295,-1996.5843407626046,,328,421,4,664,319,346,702
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.02605214548294854,-104.40782203149855,,5,8,13,115,4,0,0
0.0022275718898682986,-74.9951307670603,,849,448,707,1092,298,265,353
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.007682710543471211,-51.06623049680425,,327,224,496,345,190,231,198
-0.015288671063516657,-76.30680602700781,,390,88,514,207,50,0,0
0.004516842376745305,-541.9870707150393,,622,367,1052,768,193,129,3
-0.012449901463572041,-96.70496277455028,,609,159,847,451,101,0,0
-0.012914922365581054,-89.38015731128037,,563,143,743,376,87,0,0
-0.01624640989533608,-51.52798600832983,,838,182,328,312,15,5,6
-0.0181900648786417,-21.23846557322121,,185,36,25,19,0,1,0
-0.00927974009137593,-4.585080138095226,,1,0,1,0,0,0,0
0.004273202949159121,-55.326847854132666,,966,563,1471,1467,506,430,249
-0.022454018279412048,-17.75698946702691,,73,11,1,4,0,0,0
0.005780013364437695,-49.822263710947354,,873,547,1085,1460,516,451,475
0.01873466216111993,-1036.4889946935884,,220,256,3,372,147,73,129
0.016819843212712,-280.94766770789033,,1470,1565,2377,2279,1729,2624,5785
0.020040029858638196,-2022.5557386453868,,372,462,4,662,272,274,435
-0.01659396898603542,-47.73295347332444,,626,134,496,208,34,0,0
-0.021012895120205963,-71.36040890768206,,939,162,256,76,15,7,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.001499404419091023,-21.435686326510563,,28,14,15,27,2,0,0
-0.04788577493711173,-30.03677572243829,,515,24,13,2,0,0,1
0.0031552569636674136,-214.22439919881083,,584,322,320,950,285,330,64
0.029010847947774383,-9330.321886438353,,487,931,4,3002,1743,1637,194
0.0140140970326291,-1391.0416728858902,,716,666,1796,1469,686,589,21
0.008460954828966645,-48.80137472654337,,818,583,1248,1669,786,681,736
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.00045674420158978244,-52.82208647363893,,582,282,512,493,145,145,280
0.02161926743219376,-3078.298799810402,,509,682,4,973,434,642,1062
0.02510401131417035,-1589.4987914920707,,197,312,4,610,239,347,43
-0.006808032438190417,-5.213090004690383,,1,0,2,1,0,0,0
0.004203202782068059,-178.3910767547339,,1334,775,2016,2358,784,694,174
0.010663381260559962,-822.0527549602884,,646,512,1006,1188,405,331,10
0.026649348299904216,-3612.1573531039508,,524,894,23,1809,796,774,671
0.023535086723136776,-2127.2534430172773,,283,416,4,747,423,434,64
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
-0.014252015574517624,-199.1229107598295,,947,227,1797,806,149,1,0
-0.006442946231101883,-7.1178362315024755,,1,0,2,0,0,0,0
-0.02399627753928027,-112.35353888410953,,385,57,1,16,0,1,1
-0.001654911915615326,-164.81385871809945,,496,217,171,743,173,111,167
0.0017533448298863584,-323.3853683493413,,500,258,778,488,146,104,1
0.015275420259352069,-677.8138616757033,,288,284,763,770,294,267,9
0.02363267814220314,-2006.849447063772,,285,421,4,735,444,521,732
-0.006743200154507602,-67.0482846127476,,217,74,42,161,26,41,15
0.01980065223100922,-1320.7406893124908,,303,372,3,465,262,283,209
0.008481044109505703,-137.8378041133359,,512,365,742,1031,424,517,165
-0.00158275918171131,-88.49573418533757,,314,138,369,514,115,23,1
-0.0005415742671933078,-37.33047892712326,,1124,520,1218,1048,271,248,139
0.016248550892228014,-257.87678447157384,,172,178,273,248,162,168,13
0.04264608423007133,-4122.379536791539,,35,128,6,2099,548,748,37
-0.06890825052511086,-9.217940159946828,,142,2,0,0,0,0,0
0.004687858960146461,-150.4416375321786,,657,390,337,927,299,354,579
-0.0008830728411573091,-65.67821290774756,,677,308,1007,1054,216,155,34
0.013808800593929398,-712.7041886933837,,244,224,3,236,67,60,28
0.02054843431123968,-2031.5259040949877,,420,535,4,667,417,506,252
-0.01238347297345051,-92.79516104294696,,508,133,823,451,90,0,0
0.028340276205230875,-4840.84111178082,,387,716,4,1729,827,955,435
0.02438535389126759,-2551.1114822521004,,334,511,4,893,463,560,140
-0.01835240924463909,-34.48485327549317,,80,15,1,7,0,0,0
0.002225236590670231,-438.3135917577512,,570,301,845,635,168,157,0
-0.0126666940637471,-4.79287830036875,,1,0,1,0,0,0,0
0.002777890548218072,-42.19861005691868,,969,526,1231,1093,337,331,469
-0.0016644762808055592,-42.29203440670495,,550,241,563,415,114,117,40
0.0029078120842045306,-39.96994960306566,,1151,628,1882,1472,495,458,504
