Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number_t0,Estimated_Read_Number_t1,Estimated_Read_Number_t2
-0.005269253036559477,-2.354076271227319,,1,0,1
0.026008279885029843,-48.92288578800938,,2922,2633,6663
-0.01216367096448431,-23.12663046145851,,786,283,527
0.0673853710134626,-775.3463918522982,,264,642,7
0.016287378338743476,-37.03171961517226,,1390,991,1489
-0.00865281007929469,-11.933453916156509,,282,110,84
0.021320626819738557,-30.156099855772574,,1241,999,1903
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0022802188145221594,-23.6075121449918,,3892,1984,3334
-0.005981243742414282,-17.251370281502446,,3179,1329,1848
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.053228678391443476,-1259.858285044911,,1013,1754,93
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.016502018213766578,-10.08831637533909,,591,191,161
-0.030847418294036866,-7.599320514794962,,240,55,44
-0.0045452759090417235,-70.90752746865857,,1019,441,1379
-0.003335475722793885,-9.8323522498525,,280,124,139
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.011528988702374857,-114.4236695718761,,172,109,1
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.013606867609473286,-78.09013628974246,,122,81,2
0.07120817938644106,-9352.718071273272,,1879,5009,8
-0.07092450048025432,-1.4158283509833787,,10,0,0
-0.01045366151729106,-31.056918792455228,,212,79,11
0.0030091951844892642,-17.982492342598434,,2164,1122,1925
-0.022326966444266263,-7.457331660139976,,16,4,0
-0.017351848182570306,-8.560095156360953,,140,44,29
0.056641132409693006,-4645.281400732625,,1405,2640,5
-0.0016355092858201647,-10.43409321701098,,532,246,347
-0.014455625344535084,-117.17009972121818,,512,174,863
0.007802890641132724,-26.39226978375506,,3646,2122,3727
0.009107494583140505,-22.661643393978572,,2281,1370,2788
-0.005269253036559477,-2.354076271227319,,1,0,1
0.0285746209507921,-188.14653148122238,,508,486,213
0.0012433642104187652,-21.70101838162533,,501,249,210
-0.005027852568096151,-7.683079766378787,,95,40,47
-0.02511707660484037,-6.899888047004437,,111,29,23
0.07152473631833606,-5248.5704977716505,,1151,3092,8
-0.024935446301994076,-12.10806348607003,,465,123,65
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06254429208099825,-3531.4293379388446,,993,2150,6
0.026606134272157064,-215.81768914129998,,212,193,2
-0.012317785027460622,-2.073476098610774,,2,0,1
-0.008467187478000196,-132.83735045435944,,1714,675,2131
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06812906128623063,-1836.8451619338998,,520,1287,7
-0.00017093643230981816,-29.07903026284948,,71,34,1
0.07353613076411912,-4979.588585688024,,1058,2983,8
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.06591092754912954,-5629.892652737727,,1367,3209,7
-0.018120011267206453,-7.154514011524247,,88,27,32
-0.01858487512955161,-8.426820195505094,,209,64,48
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.01065618655203623,-48.67861160399517,,539,201,621
-0.012478663142184952,-8.406739078718378,,241,86,87
0.04792052416048415,-132.47745378349296,,115,175,9
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.003416227686369553,-90.10822936303748,,1859,974,713
0.0010513553616343521,-13.265348894544875,,1077,533,757
0.006980068772841404,-38.7220430106955,,1424,812,885
0.003697157245147609,-20.48368683691951,,2982,1573,2592
0.0138213709598966,-46.4661003845383,,80,53,2
-0.011491634258972736,-114.66872558451223,,1767,647,1805
0.00034930520691932917,-13.615670569804298,,1284,625,983
0.005122985165320338,-19.947897139544743,,2585,1411,2340
0.06213581750695947,-1005.5843016689347,,360,772,6
-0.020408005081552435,-12.513899760569261,,264,78,39
0.07504260536579493,-11174.865114455935,,2019,5902,8
-0.011422984411399776,-10.393599664207484,,538,197,186
0.012403655426609261,-64.36863476127854,,107,69,1
-0.02361448687773165,-11.10570402981158,,212,58,27
-0.011469326043844146,-9.065044204421033,,76,27,11
-0.0014040830900059996,-33.42177089658208,,1657,773,717
0.0693867755769621,-3063.575257994496,,770,1965,7
-0.023488973996264054,-12.884532379551295,,415,114,58
-0.03167526613639082,-9.374955306757599,,166,37,45
-0.006893144087906941,-30.41295858800526,,1506,616,487
-0.9999999,-3.1928340922686367,,99,0,0
-0.03561681098834924,-9.25933221817006,,262,53,22
0.07160862448906487,-10646.211770921915,,2079,5596,8
-0.011009650851158452,-30.664712587668504,,987,365,733
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-26.29479049566843,,400,0,0
-0.0005576933865549787,-19.839562674798643,,3241,1543,2112
-0.0061774710271993525,-68.07527377280181,,1053,438,1296
-0.007376035708102819,-19.959465865533954,,865,349,280
-0.02218337124144724,-9.53513081783641,,260,73,91
0.0713174979670476,-12672.904091670953,,2424,6480,8
-0.04154703569711254,-9.580962122948527,,605,107,43
0.005955069693325523,-33.46384699467202,,71,39,1
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-10.108539789046144,,79,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.009981787489384527,-20.796984798391385,,1582,600,951
-0.00400015016964927,-23.43039348560563,,184,80,21
0.007136719451845565,-18.745280041344046,,1989,1139,1953
-0.06470588342236638,-1.458922269756573,,8,0,0
-0.0064926129943388726,-13.721616357541318,,575,237,413
0.0019500833880091986,-18.604443425865846,,2725,1378,2157
-0.002382328216300906,-26.466424104583318,,1188,541,488
0.0024271712804079726,-21.122839408160907,,1874,958,1238
-0.009446727477030256,-13.189957236829255,,319,122,230
-0.0662157942575219,-2.7015055298311226,,19,1,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.004618047396714624,-37.13087100946301,,95,41,1
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0018105030649896393,-24.418808023265473,,3600,1814,3161
-0.013647210634693669,-8.94993940711894,,109,37,19
-0.025425993863603884,-8.940084613949814,,135,35,12
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.011640239700320878,-36.444449883267225,,4281,2732,5877
0.020786755220982348,-40.395215625284905,,3240,2575,6215
-0.026050991397689294,-9.389263444710402,,949,245,181
-0.006222884543143574,-12.717472630821778,,1476,613,826
0.002971089293111664,-12.721858153357186,,918,475,776
-0.9999999,-10.671530029870414,,167,0,0
-0.006626926983979349,-10.78076670775249,,413,170,269
0.009980317302962737,-18.48696081080923,,1650,1012,1958
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.013158709068552297,-13.89333636406407,,407,143,95
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.003489395845458835,-35.449147857380844,,2593,1151,1100
-0.01921877538352029,-8.853664621391095,,434,132,111
0.006503122929251633,-15.465742722001504,,1321,745,1338
0.01634542096905609,-11.368775789969263,,21,15,2
-0.03002402072320169,-35.31173646656887,,359,84,17
0.072885223282584,-3863.7029059450365,,869,2412,8
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.014613545202881929,-9.21122820608529,,469,159,153
-0.0006486835135623703,-31.947221734477484,,4483,2130,3741
-0.014504759725807233,-11.811393935626207,,533,181,139
-0.01306487417306584,-22.844014008779453,,74,26,1
-0.03630004144990007,-2.1480753352818907,,7,1,0
-0.022268960906719176,-6.938179749803923,,103,29,25
-0.013245746739137854,-6.578148572861112,,12,4,1
-0.0020909384505687985,-18.636856432539123,,3512,1612,2297
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.060262501989215,-5393.583611312793,,1479,3032,6
-0.02018622073973968,-9.614029715780749,,136,40,16
-9.963823078376448e-05,-18.531477541993468,,2907,1399,2182
0.046485927141188405,-3539.5099050687318,,1376,2026,4
-0.008833313797629017,-34.35929063453735,,3653,1426,2286
0.004419543250232849,-24.5274624272916,,3959,2124,3602
0.005593612935670951,-22.627437100614188,,3220,1777,3028
-0.01810856486504435,-11.411412759569412,,363,113,72
0.0022986890118499833,-11.373844675056596,,28,14,1
-0.06934050478929617,-3.626992259554598,,21,1,0
0.004723602000346141,-20.73691541797848,,1647,890,1216
0.002112084002717166,-19.51328286913211,,1566,795,1009
-0.006635304558972752,-9.251126230583523,,239,98,152
-0.005269253036559477,-2.354076271227319,,1,0,1
-0.01206669593990434,-10.898923472041043,,396,143,117
-0.014695062932909793,-106.8662998140986,,1754,595,1534
-0.013893322775370007,-11.131732351948209,,548,189,156
-0.0011953033899341449,-16.497085868655176,,1770,830,1050
-0.02985877024403591,-10.470775982188776,,229,53,22
-0.012706161709487874,-73.63434889479392,,1299,462,1177
-0.06793109801920114,-1.4348153141567863,,9,0,0
-0.017336424358924518,-8.977283387653545,,159,50,73
-0.05436980095169655,-6.093028214299322,,41,5,0
0.07823627310299154,-4338.913339925529,,859,2711,9
-0.028480400190276867,-7.650923072486467,,244,59,40
-0.06413157317334703,-5.92479762010652,,29,3,4
0.008895034964946726,-26.827477649792282,,1274,761,999
-0.0033638830830453608,-10.972802604691545,,556,247,295
-0.019889280755947328,-19.618376331602263,,473,141,64
-0.008985301579029588,-9.632414187271142,,486,189,239
-0.007928341605560633,-23.48299833976666,,439,175,422
-0.023854229263463558,-14.152499384304988,,1179,321,198
6.196079837224484e-06,-12.884678187835675,,43,20,2
0.010472794911607484,-18.386961214441087,,533,330,427
-0.009224900924929474,-41.45691172969976,,848,328,806
-0.0232275137165675,-9.264534489037356,,599,165,157
-0.022326966444266263,-7.457331660139976,,16,4,0
-0.020776087606099284,-6.987738968036155,,102,29,27
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.04265278253497656,-15.561791885984317,,163,28,2
-0.008995881543878464,-13.269132321009659,,1286,500,694
0.0028016548701403554,-16.79985049856834,,2016,1040,1611
-0.06177294314230637,-4.372604554416127,,62,6,1
-0.018818634266569777,-10.270291794660345,,223,68,100
0.0027387768628372835,-138.7788654242845,,285,146,3
0.00469481164308909,-22.320337476169886,,3295,1780,3027
-0.029531887704402283,-9.007695133059554,,217,51,25
-0.035878891166519725,-2.813089575884984,,15,3,1
-0.02391834619714696,-11.585445234787802,,268,72,35
0.0006294305772475426,-37.17110148221657,,2711,1328,1436
-0.006230090453711172,-11.76121086539155,,88,36,12
-0.028319771196941318,-12.500778288631135,,194,47,16
-0.02243844900844717,-7.563966350827778,,187,52,48
-0.018898319915857834,-8.988509950667773,,33,10,0
0.012851006736558056,-27.156385434307584,,448,294,304
-0.0380413122752875,-17.539971754628915,,388,75,20
-0.01251826894793117,-10.79905880906542,,1121,400,426
-0.013568899022195949,-13.938868006616634,,351,122,76
0.0012921696099066843,-48.77434783397547,,106,52,1
-0.0024490220082197234,-20.212671589786673,,97,44,6
-0.0071259446997277084,-12.086191815000824,,1374,559,704
-0.016240247402616058,-10.762835137839295,,289,94,62
0.002241092987858891,-18.096260301944945,,1920,978,1360
-0.026153937919665266,-8.932892017916497,,203,52,27
-0.027002393487131487,-3.661336484329146,,14,3,1
0.00014575017280928516,-11.51185267463671,,663,321,439
-0.020944951234943204,-12.292470409415753,,313,91,48
-0.02835659781227111,-7.901273196093557,,122,29,34
0.03449694804801916,-1320.3613255701462,,776,857,3
0.04715032001425162,-268.23786068915535,,169,252,4
-0.06439802366961926,-2.6633946033266467,,18,1,0
-0.012875541473792284,-23.578531203706625,,594,210,116
-0.03162461444880288,-5.7873421613724485,,16,3,0
-0.010835000482109631,-143.30067038776343,,2011,748,2206
-0.0226470933005701,-8.299345744439135,,43,12,1
0.0118800250617275,-61.58235864464123,,226,145,21
0.06511464409769853,-8105.10813832265,,2116,4874,13
-0.00016082133067003412,-24.821013809654815,,138,66,13
-0.014898689804212426,-12.718525833464895,,289,97,58
-0.9999999,-6.170122432324447,,136,0,0
0.004282305713251051,-44.00727429650654,,92,49,1
-0.011535751519287474,-11.073495243138975,,881,322,320
-0.019948886847996148,-9.914357802232434,,219,65,38
-0.03276909111272578,-6.20985176676556,,78,17,6
0.026345729148965033,-170.6134205345746,,177,160,2
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.018562598349945576,-74.67953476317199,,107,80,2
-0.025220554030253965,-18.059601582242635,,277,72,24
-0.00835996266868446,-16.478246632389784,,255,100,58
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.014741526910489917,-20.118325755597837,,508,172,326
-0.08584042448630434,-3.2466230745207785,,34,2,0
-0.9999999,-8.814613234725545,,180,0,0
-0.656834755474393,2.3203280040027305,,25,0,0
-0.025663390222102726,-8.668245111716011,,294,76,47
-0.023022591904913382,-105.96673595724857,,787,218,722
0.007276893003408527,-27.976867862648525,,768,441,459
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0027004414513500277,-11.167677270566863,,647,292,451
0.022780823339941365,-163.06026877713285,,183,152,2
0.0028411459516508647,-21.417210184088226,,3433,1774,2854
-0.005143328413034011,-14.64043842061149,,114,48,15
-0.01948658028458179,-8.787901930712808,,228,68,48
-0.02301621055818879,-7.665324212333857,,142,39,43
-0.004792326811082569,-41.08789209598129,,2575,1107,2159
0.005067239239763787,-19.49937361180383,,1447,788,1086
-0.013559908496526139,-10.091386355268387,,431,150,128
-0.02483902190409214,-12.017871992108649,,265,70,31
0.009301614518483832,-108.35901590460281,,172,103,1
-0.03722766008645253,-2.0128502508786728,,2,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.007058120250849003,-36.196781306776856,,2727,1559,2097
-0.0038120530937764668,-25.70505173059823,,298,131,67
-0.023034729690794422,-9.370777194031227,,330,91,58
-0.9999999,-10.242933244956248,,197,0,0
-0.017133492901792658,-4.760825147786425,,10,3,0
-0.04821623875502597,-4.311772094186439,,27,4,3
-0.017610888464603614,-14.420950286896787,,53,16,0
-0.014228668179666015,-14.845624078368171,,1133,388,310
-0.029961963562723366,-12.878443626934894,,249,58,21
-0.0021624861969151733,-15.85145157945352,,2391,1095,1527
-0.02380457196020928,-6.3512267282129535,,66,17,9
-0.9999999,-8.57817902373539,,128,0,0
-0.007427414050253427,-7.027361263008281,,29,11,3
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0002283936416143835,-37.67525583064488,,1709,829,779
0.05170495477750394,-1256.1203109104363,,529,883,5
-0.01700884880049643,-18.51221042141471,,606,194,109
-0.004867123244612722,-26.883912206599273,,1220,523,1056
-0.0011753864435895501,-13.158139675928732,,45,21,2
0.00818876172781616,-89.50458121060285,,151,88,1
-0.008160711208220187,-15.77882904129757,,48,19,1
-0.009508343878993852,-17.180861044846324,,80,30,3
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.9999999,-3.868830725991793,,74,0,0
-0.027545004887570574,-10.858205454549301,,319,79,38
0.052547254098311076,-3757.077841494876,,1279,2179,5
-0.0038949298851883394,-21.060728397167285,,149,65,15
-0.0032864102327995323,-12.970050962499375,,1022,455,548
-0.003305595094824407,-12.794172959371853,,411,183,177
-0.009781430001174297,-11.902901105705762,,1507,575,683
0.036030128553069876,-95.61057368238208,,93,106,3
0.030827891089585294,-259.6141158493063,,226,228,3
-0.9999999,-14.964407843757694,,194,0,0
0.06680335218721045,-1150.7139581890526,,366,877,7
0.0648637812509683,-7245.161278084484,,1725,3949,6
0.005440936135167743,-22.106438348756487,,3098,1704,2942
0.07352494703456121,-2677.7768316376464,,635,1789,8
-0.014186326420328736,-10.185664111379687,,584,200,179
0.0019698857044024715,-24.025935350321507,,4159,2104,3488
0.06360053206524187,-1512.918162563871,,486,1079,6
-0.008257715515450816,-13.876380209780496,,117,46,14
0.04833977811657878,-1078.9780442946849,,500,770,4
-0.06472589783881857,-4.2262644754175795,,48,4,2
-0.026186795216601968,-10.882586095762553,,121,31,54
-0.0008811973624236417,-156.95291525394498,,1945,919,3322
-0.0012212618007552255,-19.209284132387044,,3283,1539,2355
-0.007936639405767158,-55.826324338061,,1594,636,1466
-0.009741697753398806,-12.328875454032705,,771,294,427
0.002433888912297291,-21.41312117434539,,3236,1656,2788
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.00017328407219260877,-18.17791123591952,,2825,1369,2113
-0.03315766691806679,-7.323622301592802,,211,45,27
-0.008237180765764181,-10.305417236306152,,441,174,254
0.030692885119480595,-66.28618342517782,,77,77,3
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.014133060560905374,-5.31059528111123,,26,8,8
-0.022068097706333063,-14.889312422842377,,337,95,43
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.01528187291854163,-7.218064869627858,,93,31,28
-0.008765902068526342,-8.360557173103233,,203,79,89
-0.023711728101815332,-8.86272607442858,,195,53,64
-0.004468930006313182,-91.18006638627683,,1596,692,2039
-0.008899464873277745,-170.5459588635038,,2268,884,2757
-0.035188356359846726,-9.225738112848152,,905,187,102
-0.02158405499140292,-7.365885202657814,,49,14,3
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0020995660128090383,-21.458595527126143,,3512,1782,2697
-0.06439802366961926,-2.6633946033266467,,18,1,0
-0.007524646434876644,-17.597419342525924,,755,304,249
0.06601915580495937,-571.9099635562008,,213,501,7
-0.005272449940402922,-22.811382413393588,,4086,1737,1982
0.07044811667959137,-8352.453263223675,,1735,4542,7
-0.00787868574155887,-9.002940698580293,,265,105,148
-0.026384810012246795,-9.579815622609415,,378,96,56
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.006637504810244383,-11.009844117321759,,627,258,377
-0.01619413044507705,-7.5226667799257525,,49,16,4
0.0008817633270654136,-24.96212485194239,,3667,1808,2413
0.07581003704522463,-6858.008850618478,,1319,3927,8
0.0011949314025238387,-16.737198771245552,,1889,938,1577
0.0030201865650720796,-35.78921832745332,,1406,729,721
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.0028123577557869445,-13.945655044604116,,864,389,667
0.015099114478383694,-66.28913657930768,,104,72,2
0.030790580640150056,-145.14930247263004,,143,144,3
-0.012317785027460622,-2.073476098610774,,2,0,1
-0.03599905908507467,-13.209918915284984,,385,78,26
-0.9999999,-20.138367462537598,,276,0,0
0.018583757154968746,-106.24748305677203,,171,128,4
0.06273422625183205,-3234.564814594889,,920,2001,6
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.020675153484607755,-8.009946254898452,,245,72,59
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.00621827970555732,-60.68703420168227,,115,64,1
-0.006104596611598367,-12.58450489985977,,1042,434,486
-0.020392730677828392,-8.454861404875363,,372,110,105
0.015420584884744935,-24.67332782039059,,129,90,37
0.06776529384780353,-6204.796598210453,,1428,3505,7
-0.04587304990797837,-6.880439921046024,,68,10,1
0.023464142979706764,-51.311966760444264,,72,61,2
0.013343698909155013,-25.081983194760916,,1392,925,1495
-0.008578319844448037,-57.50561301828465,,1826,717,1586
-0.00268826640874683,-18.15561297535543,,3443,1558,2166
0.019781279304873788,-106.96084279490236,,139,107,2
0.03444644706021782,-1221.6549527978702,,729,804,3
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.009588919644377226,-56.17262817285368,,2290,1391,1651
-0.007233535289556596,-10.947338732146441,,512,207,212
-0.013692686480711577,-19.81029158287161,,66,22,1
0.0003791481651771447,-52.76831640827842,,115,56,1
-0.02540936306817459,-7.782617716433428,,126,33,18
0.010602817934037459,-80.15313462319102,,132,82,1
0.028263089835941814,-78.11994703000775,,92,87,2
-0.04851886267424526,-1.6703613726856745,,4,0,0
-0.025341209323248143,-7.714251156275051,,191,50,33
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.00812580657555398,-11.156102132678129,,356,141,125
-0.02404940984158237,-6.961405677250726,,112,30,26
-0.021823329172758917,-11.178094025858517,,339,96,55
-0.0027435297495066167,-17.98689113866183,,3379,1527,2144
-0.023292982031158628,-7.662886261014112,,124,34,21
-0.0015550521803504285,-20.10007382471393,,2243,1043,1776
-0.9999999,-7.5023740243746015,,202,0,0
0.024582158331983375,-35.76881118279535,,2132,1856,4656
-0.013766112233848094,-9.157653507665795,,89,30,12
-0.0013638010874223337,-10.994218381159362,,641,299,453
0.0046316109800558425,-24.175185924983644,,3485,1880,3364
-0.012550216187530133,-26.932046945005624,,807,288,564
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.007812380141511349,-61.50215422097861,,1961,1141,1171
-0.0029179806969567563,-37.31878263802424,,1975,888,791
0.002614135620187921,-21.064382014118024,,3006,1545,2643
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.0024714719808083966,-18.570635465105234,,1698,869,1612
-0.02192705553095699,-3.0264012628633195,,11,3,2
-0.00032175214787331496,-27.580065604742693,,169,80,17
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.006245642517749063,-13.052628046322123,,445,184,163
-0.018214208849799258,-9.594709844138386,,749,233,210
-0.040115044581338064,-20.100067670759174,,403,74,17
-0.003884537374994715,-16.466996994526163,,2866,1260,1654
-0.008624770466299291,-19.500240803662074,,626,245,174
-0.008984002231247006,-9.27436201112656,,80,31,14
-0.005345987352992259,-15.262416690184534,,2644,1122,1476
-0.015984924369112644,-70.47119391203071,,1700,559,1199
-0.020614071650914095,-7.062355034169359,,94,27,16
-0.0213877300416225,-8.344812287020533,,271,78,81
-0.9999999,-11.088389145440372,,216,0,0
-0.002138609895448921,-14.783299439384326,,1088,498,849
0.0011329077215133402,-18.39136071496073,,2787,1382,2140
-0.006609348819078703,-14.063382527544327,,645,265,244
-0.015721831753689172,-10.06299643629081,,168,55,33
-0.00039160285626631784,-12.554043543286053,,924,441,595
-0.008896170858165247,-6.862372370809031,,53,20,15
-0.04232262680070205,-5.435850609996567,,74,12,4
0.004576594437515875,-2.348279675928413,,2,1,1
0.06330920082318066,-9626.47581675626,,2263,4991,6
0.07984387037448001,-1343.74764593912,,321,1052,9
0.03953819058291794,-465.5318356799191,,303,377,3
0.0004125199333707228,-30.218337150502116,,3771,1838,3341
-0.019562628968972238,-6.512210204330321,,22,6,0
-0.0026927541514773813,-15.230581543532246,,455,205,185
-0.057971961093107545,-6.279980725275882,,46,5,0
0.031659398236739494,-270.9247694551469,,230,237,3
-0.001680579894084531,-23.02065639910181,,2324,1077,1907
0.00933175838415564,-59.19358492976382,,3246,1960,2513
-0.002099140389665318,-14.16684495152295,,107,49,17
-0.018298321484000037,-12.111655183006256,,351,109,65
-0.02205260860466824,-8.718017063837515,,245,69,46
0.06540484937326066,-1272.975803917818,,408,946,6
-0.016228952316299908,-15.576914872081307,,217,70,31
-0.011341203505000837,-10.167240760545386,,437,160,221
-0.010289324929438574,-12.035225073455015,,231,87,58
0.0013748546221832546,-22.30201719132069,,2099,1047,1966
0.0011045355211240357,-20.912394023178713,,1273,631,715
-0.9999999,-7.030379825637993,,167,0,0
0.0002160909844868119,-17.18655249198663,,2534,1229,1835
4.583889218255036e-05,-17.71885125232267,,2726,1317,1928
-0.016968875308622625,-9.162355912193004,,451,144,126
0.028741709130657538,-73.73062473543249,,4428,4260,12665
0.010325167091994023,-76.59987437622235,,128,79,1
-0.01814327104188887,-10.782406860738675,,262,81,49
-0.0236401648477199,-7.397963372868341,,113,30,34
0.0015398200237283933,-8.12816303774651,,97,48,87
-0.9999999,-16.87213087368671,,557,0,0
-0.02282595044127662,-10.084697995351952,,267,74,41
-0.011199434179914012,-10.003940663382767,,425,156,214
-0.024059377159402352,-15.39132348867835,,64,17,0
0.028676201390999773,-321.25721864487514,,279,268,2
0.018777258658595006,-20.792217051819897,,14,10,59
-0.08541562197653686,-1.357367898517455,,16,0,0
-0.010912170405029663,-10.805695362878803,,66,24,5
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.030140794674866807,-108.36110426916164,,115,114,2
0.02289907416413175,-42.174639446111605,,62,51,2
-0.008599980429492993,-9.417589199858469,,443,173,211
-0.008766955194457922,-83.16480176175416,,1253,490,1420
0.07688689912196563,-12815.374111852008,,2183,6670,9
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.02253061628120165,-961.7842471253094,,761,630,2
-0.006655759692281704,-113.50202917903273,,3795,1561,3619
-0.0349663704296377,-13.735801643102244,,71,14,0
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.02717680267517201,-198.15999805900046,,196,181,2
-6.980981520972318e-05,-23.222737195255878,,4523,2179,3405
0.04866816309357634,-293.17725245192514,,176,273,4
0.01482405425805525,-13.546336898733808,,412,283,493
-0.021779891847037464,-8.632569611624678,,142,40,23
-0.01816431270384374,-11.810019651546826,,337,105,63
-0.030992698435771727,-8.157764568287744,,150,34,12
-0.0021187502953666838,-153.52340986113987,,2198,1008,3380
0.02247315031243976,-401.1067045778974,,376,311,2
0.03781387181223158,-1692.4351467149227,,890,1064,3
0.02573955356054977,-53.239574870543215,,71,63,2
0.011311674802111881,-13.171689837022093,,154,97,314
-0.012050904147050952,-12.792264610136503,,443,160,119
-0.012341071277617993,-101.81077909862469,,1952,700,1765
-0.009732091956698021,-11.410197989313133,,122,46,106
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.007883225218188565,-264.99659574059,,3102,1239,4177
-0.03263092679823825,-6.044172930475929,,92,20,11
-0.022599738345333898,-12.98048568294478,,184,51,92
0.08834560655988574,-2633.1956751700327,,467,1878,12
-0.0052261822027514435,-89.19624064845169,,1685,717,2030
-0.029436572746349633,-12.530637195734162,,272,64,25
-0.022200678722318082,-8.027639200348718,,86,24,8
0.06757865669673195,-9398.542174508277,,2032,4965,7
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.00331465001079948,-33.362644726973045,,2099,935,871
0.0033351003459599063,-25.176167333681715,,3868,2022,3555
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.010530865362521364,-28.771821893559377,,86,32,1
-0.08740719327798709,-1.3525724593518866,,17,1,0
-0.01992618332716251,-4.956867990367557,,11,3,0
-0.01961748937153962,-8.052734883450352,,107,32,19
0.003354269158590522,-14.943740571795733,,751,392,794
-0.005590811584634085,-13.650305539395081,,1823,769,954
0.0014645002662211767,-26.210521244113092,,996,497,1168
0.004816039640692029,-25.98982468102364,,2397,1298,2641
-0.00010355141143870289,-16.811980911917207,,1677,807,1038
0.06029652647119921,-1947.2884998422687,,637,1307,6
0.011683527706900884,-30.908906211286798,,2589,1654,2740
0.0036996083998448942,-27.6286676148313,,184,97,28
-0.01214339003427118,-11.18766718979909,,380,137,108
0.004680897010717466,-11.458250334976096,,571,308,508
-0.014100826928112872,-35.11825377148094,,660,227,521
-0.014467182472224636,-8.130264726861588,,206,70,66
-0.023817082494404722,-11.41187807832144,,202,55,24
0.016807738541177165,-38.72350307445858,,65,46,2
-0.9999999,-2.2418559449548257,,73,0,0
-0.004354885144173743,-8.677434279083348,,194,84,126
0.030323062780896894,-97.40111239040678,,5551,5547,17501
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.008782411607335573,-7.931688342833827,,23,8,1
0.011361451022015561,-14.06876183644514,,189,119,133
-0.030179128074871463,-2.4790965770082405,,1,0,0
-0.019539367098539942,-8.951766894079555,,184,55,35
0.07457380214244685,-5176.508054725435,,1070,3092,8
-0.0005761178581348827,-18.647887885639772,,2725,1297,2073
0.00035526088951344775,-2.9338296616518815,,3,1,2
0.005080734144806685,-23.048909072059395,,1585,864,1129
-0.006879148418234013,-11.291482621309893,,642,262,279
-0.030179128074871463,-2.4790965770082405,,1,0,0
0.03495921852543474,-93.1536341099606,,93,103,3
0.005879343827151371,-26.092169976355724,,2716,1509,2201
0.07353136865448276,-7948.417239391156,,1563,4406,8
-0.0030298169726877718,-15.9866017296687,,2581,1158,1623
0.0007046698334370752,-34.63387793762373,,1579,775,747
-0.03438575882041216,-9.72173641246199,,217,45,17
